time,AUV5_Tau_u,AUV5_Tau_v,AUV5_Tau_w,AUV5_Tau_q,AUV5_Tau_r,AUV6_Tau_u,AUV6_Tau_v,AUV6_Tau_w,AUV6_Tau_q,AUV6_Tau_r,AUV7_Tau_u,AUV7_Tau_v,AUV7_Tau_w,AUV7_Tau_q,AUV7_Tau_r,AUV8_Tau_u,AUV8_Tau_v,AUV8_Tau_w,AUV8_Tau_q,AUV8_Tau_r,AUV9_Tau_u,AUV9_Tau_v,AUV9_Tau_w,AUV9_Tau_q,AUV9_Tau_r
9.5,14.91439814,-58.46239473,-58.7126143,-86.47025224,-4.623532831,36.49997625,62.25147213,30.84641708,-53.00015433,-14.29158711,13.2855773,11.98961467,-279.1942291,-7.13859006,-40.47904571,22.97008631,300,-300,60.03314308,39.38213057,55.88871253,18.22341789,-300,18.93986083,23.59562398
9.6,19.66416396,-61.72972298,-18.4999718,-104.3776177,-2.750455002,29.52689556,61.3411247,12.29050548,-70.99345639,-14.36691406,14.41046594,26.63137493,-239.5559901,-24.49521695,-23.80638452,22.03005136,249.3147701,-300,70.49498643,27.68254002,55.54905103,16.79540152,-300,31.6922429,27.00587955
9.7,6.882216474,17.75512577,12.94234063,-121.6274264,-2.698721414,54.66823278,-37.30845888,123.8838526,-88.81993706,-15.43597211,1.133909253,108.3257724,-193.4583787,-41.92658903,-6.923696813,22.36971895,192.5770601,-300,80.86432726,17.06561961,57.28461906,6.710942569,-300,43.64533302,26.57116415
9.8,8.832634177,24.84151139,24.82847567,-137.0126372,-3.873748775,59.15501689,-28.72954939,235.5295966,-105.7991273,-15.39063954,-0.749405464,124.82248,-138.2188293,-59.44950032,10.17537258,22.94039071,128.6992071,-291.8461006,91.13324905,7.219199726,62.44176917,-6.132746748,-300,55.04643329,24.56610474
9.9,11.04309031,26.92235511,27.66967011,-150.6060411,13.65170177,62.5424583,-24.372231,300,-121.82308,4.273110241,-1.044153609,133.7668322,-91.03907224,-77.0672346,43.25461447,24.68972873,56.22221743,-286.8039108,101.3029557,11.5945636,67.25727254,-21.14454234,-300,66.08559728,34.95047635
10,12.56472078,28.94614552,27.64901482,-162.9388762,8.391256938,67.58613093,-23.91812564,300,-136.5197203,1.14484035,-0.939066072,135.8515098,-53.86149687,-94.77936452,58.3750873,27.13331133,-74.13394844,-279.2618607,111.3761136,1.328996031,72.08407298,-37.11648372,-300,76.88346032,27.14121474
10.1,14.86178431,29.80317334,12.10727613,-174.4741502,4.702719983,71.65311815,-23.72626303,300,-149.7997702,-0.566532721,0.473330548,135.6153169,10.73005609,-112.5848485,72.93350077,31.80858454,-166.8193335,-274.4282108,121.35487,-7.850439558,76.7790075,-42.52275937,-300,87.50995908,21.6763348
10.2,17.50147075,30.15940858,-10.75276117,-185.5200452,3.076941417,76.33054987,-25.66830935,300,-162.0316347,-1.003547427,3.027740417,133.3623012,59.71652724,-130.1861371,85.9604552,38.36520197,-89.91369464,-273.0788852,123.939813,-16.64332119,78.90086869,-45.64822618,-300,98.00354117,17.52574978
10.3,19.69693618,29.00442795,-32.14910459,-196.2597416,2.329009451,77.98290409,-27.48153235,300,-173.5809161,-1.100037436,7.620976285,131.2692062,-0.208383168,-146.2389905,97.56973765,39.16785445,-14.04760082,-263.8202161,106.6933557,-25.36347582,79.95747651,-40.46346479,-300,108.3846175,15.700494
10.4,21.40401654,28.38602724,-40.9678676,-206.7955056,2.568455468,80.80751321,-29.05942133,300,-184.7012081,-0.952042355,10.77048819,128.0912692,-5.794496327,-160.3623351,108.1411549,41.28808422,2.072983158,-252.2515764,89.3551479,-34.17382739,78.92489721,-31.30113926,-300,118.6637587,15.07618101
10.5,22.63168381,28.12335556,-47.91468194,-217.1821977,3.092496347,83.77260128,-28.8377783,294.1692597,-195.5463321,-0.141880964,13.01460165,124.0426396,-18.63605447,-173.0228421,117.9991535,43.14421586,19.97285492,-232.4372044,71.92542921,-43.17332297,77.63307801,-25.06501823,-300,128.8463396,15.38602843
10.6,21.08538674,27.15962285,-50.34693917,-227.448446,4.271572326,85.10437505,-29.37657505,257.2496334,-206.2032055,0.734977347,14.90109464,117.6582138,-30.26936634,-184.7322248,127.3745517,44.42606609,38.9608679,-206.5599175,54.40432425,-41.19998108,74.79699071,-18.24166624,-300,138.9350539,16.40911865
10.7,20.46863027,25.94817217,-52.70101214,-237.6088894,5.71785987,82.1870013,-29.82438564,151.7290349,-216.7188298,1.345706038,14.79108535,110.9229678,-42.95855386,-195.8552463,130.4363258,45.64708938,52.07683719,-173.5997971,36.7918965,-25.7826322,71.84474554,-14.25985938,-300,148.9312367,17.77347921
10.8,20.60309241,26.14499537,-55.84680241,-247.6708982,7.030903811,86.45031654,-29.63936787,68.96123919,-227.1178718,1.859254671,15.17953266,100.3587977,-51.78216894,-206.6160003,113.3950683,47.45732834,63.32067023,-136.7251874,19.08817782,-9.870533057,69.69515164,-11.19522702,-300,158.8355433,19.17894007
10.9,18.60243406,25.39768788,-58.22593028,-257.6381379,7.870260042,87.20382973,-28.74956789,48.51433058,-237.4129986,2.236474695,14.01246634,90.88921832,-52.19361468,-217.1420519,96.45561498,49.45189056,70.29061311,-98.06038476,1.293184047,6.544444671,67.64076145,-12.86051626,-300,159.995493,20.39662379
11,17.85980512,25.57151279,-64.43863675,-261.0228135,8.232319413,86.43760549,-27.49931355,27.33869277,-247.6106091,2.4856553,13.7744979,77.51882303,-53.27383116,-227.5027162,79.60956172,52.4158254,76.2150367,-58.29177706,-16.59307705,23.43389726,66.74787975,-16.15755332,-300,142.6768403,21.03198709
11.1,16.25996969,27.4733025,-68.10602893,-243.7650066,8.419293961,84.0739067,-27.84701361,9.38573011,-257.7138938,2.143911982,13.01036818,61.24990378,-54.65387255,-237.7344942,62.82682971,57.11111535,82.73793343,-21.36954488,-34.57060168,40.65095391,66.75391485,-20.12001175,-300,125.2668598,21.1374093
11.2,67.08864144,68.14842703,-52.5851949,-210.215798,8.222470963,47.22707077,-58.29542633,-31.19705024,-251.5246808,2.483074648,63.3816238,78.08995404,-27.34252894,-231.6564311,46.30209102,62.12217354,86.16694234,0.473006459,-36.26813976,57.39008748,67.25521666,-23.86151482,-300,123.9653336,20.99905638
11.3,61.84955692,64.34177485,-62.12592693,-194.3443711,7.967309727,39.7861502,-61.49558217,-43.56219314,-263.0127176,2.571167045,59.62867974,66.31622567,-32.58760316,-243.247015,30.83286406,66.47170686,87.91269192,15.20454601,-54.93097299,72.52250316,66.24888814,-27.84652484,-300,104.8033016,20.67663323
11.4,58.93099796,61.88716116,-79.01275467,-177.3133917,7.740808173,34.69337895,-64.37457888,-47.46419956,-267.9329453,2.697002979,58.37982337,60.90580437,-41.85405029,-253.6735628,17.06807051,50.26661456,150.3253467,22.95047643,-71.13752269,85.75857743,25.66571566,45.51297292,-300,86.61820504,19.50446005
11.5,56.76126166,62.29690032,-98.01206973,-159.8240209,6.784520388,31.898475,-65.3895632,-48.17407111,-251.0330584,2.63428358,58.7051949,59.99805935,-47.71494804,-244.7115353,4.864407795,47.60705737,158.931901,26.80379696,-85.29397505,97.483322,29.26603759,57.1773703,-300,68.70893385,17.91662617
11.6,55.37157997,59.76314336,-50.1245211,-142.1288253,6.42631698,17.21690636,-64.80476184,33.04644742,-233.656888,2.635465904,69.1954106,-56.59414228,34.75084855,-227.4306262,-6.285725515,43.93208502,164.1406305,84.41819382,-98.01615954,108.1425285,30.55819298,65.87269425,-300,50.82294555,17.5869473
11.7,79.81051612,-36.53623015,-49.53069283,-124.3133932,4.524214615,1.172984557,15.59690808,26.93105027,-216.160453,0.895149568,68.08220841,-36.59871422,33.92437042,-210.0289721,-16.82526898,41.02617297,168.553874,95.20837376,-109.8370019,118.0632428,31.2829613,72.17076468,-300,32.87466358,18.06621116
11.8,81.92717623,-27.11335572,-67.50098763,-106.4038341,4.004823011,0.693294044,24.93275704,26.25119708,-198.5697702,0.701202217,69.44929553,-22.88151396,26.33817391,-192.5328398,-27.04803849,38.493101,165.8433365,99.01267619,-121.1103453,127.4619432,30.82702057,74.33987551,-279.2841211,14.91769513,18.83915733
11.9,84.44989009,-22.26216952,-79.9323541,-88.74378437,4.05255886,3.406509226,31.10350033,19.10523881,-180.8909694,1.554494158,71.95401238,-13.10412902,11.35195512,-174.9484795,-23.87885763,37.15520811,159.0116538,92.31609017,-132.0462468,123.0903278,31.98733327,75.36940575,-170.568511,-2.390094285,20.37275629
12,30.60044026,-63.8053841,-77.03807621,-72.67365476,-3.597421769,41.20947142,59.0241246,0.822694113,-163.1243224,-6.841309831,19.20627063,-40.26691297,-16.37956766,-157.2762209,-18.8758594,36.66015748,149.8173466,87.57843791,-142.7618877,97.72837707,30.14806381,71.75381959,-39.22913649,-18.76020223,12.85760773
12.1,38.91991222,-57.97571345,-88.76325168,-58.52363245,-7.022925062,52.63546786,64.75164918,-18.35767377,-145.2688431,-10.18589241,31.23801047,-27.55285238,-34.36839217,-139.5151053,-3.367986154,35.98827727,129.7383221,87.38345825,-153.3200982,79.19797433,30.84946337,69.39464875,87.96571595,-34.4086274,9.212629964
12.2,42.81067402,-57.19501966,-100.1086455,-45.81757975,-8.535401013,60.91984177,66.89408122,-48.79363136,-127.3235937,-11.93038233,39.49235611,-21.85269231,-62.90447375,-121.6642079,13.08498382,36.1573451,103.1529755,87.22293808,-163.7536527,61.69829822,33.97753957,64.99151275,209.0312175,-49.59869018,6.507374916
12.3,44.71538627,-56.44543994,-112.5135751,-34.04763598,-8.820155441,66.85710865,65.52564016,-135.3419014,-109.3509859,-12.39529895,44.65208844,-21.91246713,-87.49644995,-103.8540031,28.880253,36.484666,74.70579317,87.22213059,-174.079306,44.59249949,41.47081394,64.48017957,300,-64.52293575,5.238774218
12.4,44.54821814,-59.29128631,-123.0753737,-22.854388,-8.810800553,70.65912967,64.68008973,-235.5748842,-91.99178191,-12.48840479,45.99072728,-24.8102401,-98.63111307,-87.26211462,42.91005575,38.18779338,56.78364544,84.30213741,-184.3054919,27.91807627,45.61744259,62.59581409,300,-79.3010181,4.001896218
12.5,42.50975677,-61.23518339,-129.2464896,-12.01776149,-8.599448066,71.32372909,62.23216215,-239.6193684,-75.83291022,-12.29791546,45.38837747,-30.89117585,-110.2263871,-72.62912207,55.14828236,39.70982689,48.22651597,79.49112095,-194.436404,12.42231982,51.28834492,62.32912071,300,-93.89057766,3.527206938
12.6,40.65325597,-62.0371029,-135.9784391,-1.412718981,-7.758637443,70.6702253,62.39612816,-230.3794035,-61.35248717,-11.65188821,43.17519164,-37.73336162,-119.8615242,-59.59406684,59.98445384,40.9004716,45.39468413,76.41558324,-204.4741072,-1.332671317,56.57481052,61.83156479,300,-107.6485748,3.197696214
12.7,36.94275735,-63.42679465,-142.0759987,9.028597221,-7.115580542,70.14509267,62.08620791,-213.9739656,-48.32342017,-10.6307112,40.48868228,-46.63335614,-125.8084626,-47.62525932,45.94323664,43.6256283,49.2948424,69.99270882,-214.4196097,-13.54648964,60.57557984,64.37939822,300,-120.363142,3.193182724
12.8,33.59566928,-62.87062405,-141.4198454,19.3418894,-6.252532446,69.50691768,60.32434993,-165.5928149,-36.28711699,-9.086027382,38.11657747,-54.9904984,-130.4994695,-36.31883605,29.54858326,43.80761188,62.81577674,61.6992516,-212.9166006,-24.73145433,63.89833868,66.01251665,300,-132.2731309,3.439063292
12.9,30.86089295,-63.97755906,-138.6262819,29.54552628,-5.999679571,68.72623649,60.30388335,-163.533436,-24.87677771,-8.683443962,35.73565603,-62.89695508,-138.0001544,-25.41968545,13.18904855,45.23520583,66.23452162,53.40347682,-195.6389156,-35.32289587,66.66721377,66.3897669,300,-143.6438965,3.625959729
13,28.46812422,-63.5092402,-131.8339103,39.6488001,-5.886482897,68.60392086,61.47313446,-168.3058005,-13.8558278,-8.175771862,33.83146461,-62.50521871,-143.1048648,-14.78030153,1.507220024,47.33076182,70.557495,44.61333372,-178.2698678,-45.61075953,67.22273339,66.47337263,300,-154.6652222,3.732119129
13.1,26.30338466,-63.51780955,-123.1839332,49.38594977,-5.902443496,66.93678033,61.4513814,-174.6161945,-3.085931189,-7.819511611,31.83996897,-58.5827244,-143.9006377,-4.319728424,-3.770953221,48.77918065,78.10914193,30.85709066,-160.8095112,-51.81629698,69.52870777,68.47312097,300,-165.4538799,4.005534619
13.2,24.33683396,-61.83291728,-114.7606709,30.76567118,-6.262652083,65.78906494,63.08966463,-178.8561873,-2.908223124,-7.834748274,30.05052397,-54.85495141,-142.7999688,-4.412633635,-5.469581679,50.17004545,83.50583184,14.27803033,-153.6754671,-36.7532511,70.30787518,66.46129953,300,-186.4939951,3.951668217
13.3,23.94480849,-62.15407651,-101.5285607,13.86442401,-6.433659328,64.2507822,63.74014138,-182.4788702,5.166174569,-8.424580931,29.41426524,-52.73960372,-140.5644299,3.411334344,-4.274020854,52.92182192,88.31383537,-2.937592162,-138.4196099,-20.06621099,72.12294421,66.48348423,300,-199.3736012,3.841960881
13.4,21.54154167,-62.46642314,-86.98918596,-4.238806479,-6.893002508,62.33106809,63.32417849,-184.9341169,14.72165789,-8.309008036,28.28458252,-47.75648478,-134.0942319,12.72670248,-1.985188894,79.13174423,-12.81261348,-18.11580014,-121.4787055,-3.125823121,89.37640496,-45.33183903,300,-210.5485133,2.497610463
13.5,21.41982924,-61.72990805,-68.04193128,-21.87201063,-7.090178684,59.81563021,63.6259413,-185.145119,24.73675146,-8.438817744,6.834118534,-47.16684187,-248.7399284,20.34367146,2.940185543,80.66340752,4.710756014,-165.7391811,-103.8850105,13.69351653,69.71267065,-31.86115422,300,-221.0607983,1.657304823
13.6,6.062757476,-62.99433733,-160.5032874,-39.41330438,-7.241277075,34.70482999,61.9387214,-289.1631339,34.83862379,-8.293535373,8.498660825,-45.13537096,-226.6707889,5.877199668,6.76396579,79.07690797,10.44676235,-248.2271519,-86.01981651,29.30023503,64.84309954,-25.34539234,266.149618,-231.2936663,1.091580236
13.7,-7.984376155,18.86916078,-124.6830617,-56.99437428,-8.641562377,52.68919837,-36.6803761,-296.3221776,44.89821268,-9.822345503,-6.374724494,34.05460459,-198.7841562,-11.33428527,8.422144802,77.51077161,13.00045871,-270.3676217,-68.52959908,42.95907758,60.42701505,-21.96639106,222.0283152,-241.3813458,1.532480037
13.8,-7.781482606,27.01465785,-86.60172542,-74.65733069,-8.965030938,49.87463316,-26.8664265,-282.7607217,52.17069852,-9.849467111,-7.931688603,40.03385367,-176.7117004,-28.62825303,9.632664568,76.68440127,12.64701209,-195.0464276,-52.78201282,54.87346373,58.55180617,-20.48823421,179.9341833,-251.3672024,1.775977041
13.9,-6.345796196,31.82874831,-48.68198935,-92.41347834,-8.464807624,47.11043255,-23.08776299,-266.6340032,37.44700634,-9.113895006,-8.956441763,42.951594,-154.4234691,-46.01569805,10.24145163,73.69709499,8.132083051,-198.2374805,-38.89998788,64.46140326,56.56437788,-22.00573625,127.082206,-261.2631552,2.056304228
14,-4.746467214,35.08303887,-20.63734211,-110.2178035,-8.18623514,46.12820848,-20.46100222,-244.5920449,20.1945623,-8.361036228,-10.18989122,44.64807714,-134.6411677,-63.49814993,9.921663162,72.01469794,0.212699134,-199.989649,-26.37264965,54.1279008,56.08533359,-23.33304413,86.60808409,-268.6375816,2.605732388
14.1,0.026497632,33.72408508,-14.80855686,-127.1314641,12.29360857,46.27455353,-21.73244777,-221.5995019,2.847877154,9.528667103,-10.48929637,42.50199208,-111.3447493,-81.07477336,27.8933892,70.92413762,-10.46157869,-204.4222381,-14.71238527,53.22342982,55.69041181,-26.13730412,59.78846266,-253.4802623,20.29284609
14.2,4.007354064,30.33805777,-14.50932481,-142.1148711,9.095396638,45.83172303,-25.29474269,-197.9277171,-14.59195766,6.544645651,-8.652150687,38.65836597,-85.85416959,-98.74451325,22.35092289,68.60716658,-20.89272685,-208.7724827,-3.584887333,34.93599353,56.1935983,-29.37934092,44.44970583,-236.0702455,15.9543886
14.3,6.974460379,27.45644695,-15.89996648,-155.3866929,6.536724488,46.46230115,-27.02618584,-170.5278089,-32.12414718,4.915854815,-6.588863801,34.97444506,-60.22332529,-116.496542,18.37526357,14.67205425,-87.86047563,-172.5200068,7.211491249,18.14778733,4.831633065,-69.21478835,10.29621747,-218.5700031,13.44246482
14.4,8.907047637,25.78172319,-21.06362482,-167.4843309,5.507502326,48.38314469,-29.59903634,-139.3348403,-49.74819823,3.989168969,-1.663098202,34.73105402,-51.03016223,-133.7266083,15.64803163,18.52656847,-68.76569866,-182.8992574,17.79031758,5.62959458,14.24269801,-64.50414443,21.21266148,-200.9790738,11.61436574
14.5,12.20437822,25.40483892,-35.47489999,-178.8456965,4.80946236,50.33616491,-30.75701063,-107.4801993,-67.46382851,3.381958959,2.359616976,30.89721529,-47.70880934,-149.1654657,14.33767983,19.91377459,-63.78634653,-189.8846253,28.2128711,-7.414807201,20.42934928,-62.44809406,16.80618637,-183.2971901,10.8621345
14.6,13.38153076,24.52936928,-42.38668314,-189.7552549,4.623205621,53.56508507,-31.36433486,-71.64255454,-85.27088409,3.004075728,6.231479603,32.07580193,-46.97925717,-162.7716683,13.78195836,18.53468736,-56.6886149,-194.2764412,38.51126242,-15.06307649,25.34942013,-60.59253684,3.621709019,-165.5242055,11.12871818
14.7,14.7498042,26.95853266,-46.61294208,-200.3799757,4.595964118,56.10037738,-30.36363667,-34.89908723,-103.1685251,3.298761585,9.194448474,31.67623126,-45.66304869,-175.0633132,14.34288561,17.27271104,-51.73056594,-195.5615109,48.70196258,-5.879697687,29.64962638,-58.08862551,-15.95684242,-147.6600419,11.27251917
14.8,15.42734339,27.57839617,-52.08045505,-210.8123617,4.930635172,60.41909444,-29.46169821,-16.97602238,-120.7635239,3.670713364,9.929195327,32.39632647,-50.30092797,-186.5172296,15.03745889,15.887297,-45.41459853,-193.3402602,58.79328439,9.431506795,32.56874262,-57.31481612,-39.51857036,-129.704659,11.71190905
14.9,14.98243746,27.8263691,-57.23863777,-221.1017797,5.823979905,65.11807687,-29.2020725,-8.484315947,-136.7145046,4.310577986,12.37603735,33.01286162,-49.47424512,-197.4566164,15.96740782,12.55919004,-43.6002551,-188.3520838,66.35577015,16.78510571,36.05371846,-58.1842665,-129.7570423,-111.7643865,12.37352076
15,15.05870985,28.80885681,-59.98260856,-231.273895,6.932146677,69.25295863,-27.06198828,-2.170710218,-150.7642839,5.686499206,12.40954332,35.90831192,-53.26787965,-208.0753332,17.55477539,10.70255317,-45.93535185,-181.4406018,52.19306282,21.93137602,38.23137805,-56.32717901,-233.4164775,-94.52808931,13.73607132
15.1,14.99676492,29.59279941,-62.74041294,-241.3417946,7.667211041,72.43485086,-25.75697563,1.337836828,-163.4017355,6.140809008,12.9179792,35.08924337,-55.38763236,-218.4821995,18.1369509,8.892857349,-47.771533,-169.9743574,34.96376149,25.061357,38.35453925,-58.2169763,-241.0891161,-78.26514058,14.14738035
15.2,13.82742141,29.33825963,-64.16687908,-251.3120531,8.01589398,74.51950774,-26.15512397,-9.967191699,-175.1276296,6.730555123,13.48574932,33.96053649,-59.5360211,-228.7358045,18.50576204,7.41128792,-50.57687518,-154.6252935,17.64275129,26.20717887,38.0406471,-57.82514784,-230.3203537,-63.31762666,14.13631157
15.3,14.07331823,27.64666276,-69.37515717,-222.2934736,8.261071659,76.32158019,-25.20077953,-16.9240474,-170.3820119,6.941777975,13.33207064,35.99516283,-63.8838958,-222.95634,18.43243827,6.334208191,-53.31893748,-139.7661017,16.1407273,25.84889849,38.44903854,-58.55904629,-216.1831385,-33.93709413,14.00232512
15.4,12.90497588,26.80606139,-73.51673639,-206.412785,8.171439301,76.31246772,-25.92247782,-21.13702445,-182.575525,6.813257887,12.03822531,32.92162908,-68.43500028,-234.356635,18.24361235,-8.216122072,10.47774049,-114.5591736,-2.739321935,23.74611031,10.85991642,11.31819652,-300,-22.96107643,13.26032357
15.5,12.09801237,26.29349691,-77.94091211,-189.4971487,8.054261138,76.70720627,-26.43667196,-23.44485962,-193.5994991,6.650033527,11.69141836,32.4737083,-72.63076515,-227.9501872,17.46826315,-10.48540146,22.18291082,-93.60295183,-20.76772135,19.37836139,11.07404556,23.22438538,-298.6637329,-11.77488163,11.68512763
15.6,10.44759798,27.44272091,-6.260962595,-172.1686778,7.920006587,69.33618652,-26.7818881,58.78345753,-204.141181,6.203133971,31.56845877,-88.15449719,11.61666913,-210.8522735,16.67427014,-3.133437845,30.40179737,21.8241723,-38.56617904,15.90669829,10.33176826,30.19357671,-221.7899734,-0.727442578,10.6144177
15.7,31.49045162,-72.33355946,-3.189188394,-154.6501949,5.897477036,52.28296495,52.43632376,60.2272415,-214.4576318,4.187770616,29.29607553,-68.83100496,12.76756974,-193.5626772,13.76974237,-2.743919102,34.89793942,63.95167303,-56.35732262,13.85564935,10.37915073,36.24129256,-221.7410717,10.12572238,10.0930654
15.8,32.08623576,-63.13978275,-12.41088832,-137.0165011,4.687258834,49.60069104,61.14504208,61.76425831,-224.6412567,3.266212253,28.14966818,-59.33419769,8.904025085,-176.1570621,12.80169687,-1.527499346,37.22095746,95.17055759,-74.19069874,13.0542267,9.500442011,36.56842022,-221.8826433,20.80487799,10.40460698
15.9,33.88324232,-57.93423258,-31.12134761,-119.2899025,4.591701792,49.10252162,65.95147279,60.54141077,-234.7232631,3.198196008,29.91183409,-54.87446921,1.743036956,-158.6581535,12.46005423,0.87792283,37.9286017,100.9979944,-91.29278563,12.92053321,8.756977698,36.63221578,-221.7406871,31.33931387,10.80094989
16,36.05558757,-55.04463033,-53.07186613,-101.4963444,4.558306528,48.94392571,69.55505957,58.36962191,-244.7130687,4.261419734,31.52728296,-51.62319908,-12.13810537,-141.0711302,12.74085326,3.24871411,37.27759198,101.393649,-106.5097538,13.33682654,6.050690742,35.90519133,-221.7057469,41.75120171,11.02504915
16.1,37.60192532,-55.06370081,-61.85789467,-84.35950507,5.926101569,48.69087569,70.27469671,51.90897923,-247.5824495,4.882891709,33.92013078,-51.66462275,-34.07221635,-123.3960721,13.10795231,4.876657721,35.32778957,98.38788681,-119.9633363,14.4387821,2.991969666,34.00550971,-220.1505463,52.05452674,11.30105099
16.2,38.07119253,-57.23690911,-72.78216979,-69.07572192,-0.898320385,50.12290258,68.46163819,42.60625123,-230.3522655,-1.895561454,36.33485055,-52.48434375,-57.89360025,-105.699144,5.998257173,6.4289097,32.77340075,78.82237114,-132.1864801,7.778448894,0.311159557,32.23954051,-218.4708825,62.25736882,4.162060068
16.3,38.41909529,-60.21749348,-83.12331665,-55.58411768,-3.561362082,50.94058003,63.39683413,34.22058141,-213.0317339,-4.350989048,37.32458565,-57.15405366,-68.82735791,-88.95303397,3.587955173,7.418765403,30.06184472,64.062972,-143.6333513,6.259012926,-3.753451121,27.91106571,-217.9072154,72.36416022,0.101464067
16.4,37.85338356,-63.95854433,-91.77759766,-43.35642409,-6.211253707,52.82589712,63.13281242,24.05684145,-195.6204998,-6.860126981,37.41519673,-58.35051596,-78.87105281,-74.13477156,0.632776083,66.1222978,76.23883153,71.28037746,-154.6038688,3.7616677,49.92693838,67.88381258,-260.9251657,82.37725042,-2.250915418
16.5,36.42470425,-66.09909654,-96.29443322,-31.92921034,-7.523771239,55.40188873,59.91873222,6.487737767,-178.1183221,-8.846488345,36.86700232,-61.41035861,-87.32014577,-61.00876062,-1.255559321,56.1161711,70.12180678,66.49320612,-165.2755852,2.413088016,38.29497496,61.98882868,-250.4488331,77.69625486,-3.332548784
16.6,35.50627215,-66.6950405,-103.1820113,-20.99331988,-8.224376199,56.93486811,59.34043157,-11.33499898,-160.5250559,-9.678823486,36.5879859,-63.59425655,-92.25034391,-49.04021102,-2.277110373,50.33031106,65.95226739,61.4987444,-175.7473824,1.27214931,32.66972158,57.76521577,-234.7153746,60.48499102,-4.310377516
