time,AUV5_GJQ_Error,AUV6_GJQ_Error,AUV7_GJQ_Error,AUV8_GJQ_Error,AUV9_GJQ_Error
161.7,0.007614259,0.010461886,0.007729679,0.010254087,0.008616196
161.8,0.007463316,0.010243862,0.007578848,0.010010415,0.008476478
161.9,0.007322099,0.010070033,0.007430815,0.00974503,0.008325194
162,0.007193859,0.009944672,0.007288389,0.009458128,0.00816405
162.1,0.007090985,0.00980822,0.00717562,0.009203101,0.008039584
162.2,0.007032109,0.009517802,0.007137733,0.009098301,0.008048796
162.3,0.006991256,0.009275301,0.007110733,0.008979199,0.008052811
162.4,0.006964862,0.0090816,0.007090932,0.00884215,0.008048269
162.5,0.006951292,0.008938491,0.007076619,0.008684849,0.008033588
162.6,0.006950913,0.008848677,0.00706811,0.008506401,0.008008959
162.7,0.00696611,0.00881569,0.007067772,0.008307426,0.007976358
162.8,0.00700241,0.008831685,0.00708322,0.008100033,0.007946834
162.9,0.007089859,0.008620214,0.007191074,0.008114449,0.008088581
163,0.007195191,0.008466934,0.007309042,0.008115118,0.008223577
163.1,0.00721843,0.008288522,0.007339044,0.008012547,0.008265362
163.2,0.007156545,0.008079943,0.007278398,0.007799135,0.008212012
163.3,0.007107131,0.007928196,0.007223012,0.007559169,0.00814857
163.4,0.007072461,0.007838421,0.00717499,0.007291966,0.008673561
163.5,0.007056852,0.007816476,0.007138527,0.006998522,0.008305975
163.6,0.007090953,0.007556757,0.007980691,0.00694159,0.008082077
163.7,0.007621808,0.007325892,0.007728076,0.006897686,0.007866403
163.8,0.00735698,0.007159439,0.007475032,0.00683348,0.007636693
163.9,0.007095538,0.007059529,0.007219115,0.006745815,0.007389291
164,0.006837493,0.007028659,0.006959636,0.006633356,0.007121981
164.1,0.006585093,0.00706948,0.006697996,0.006496674,0.006834198
164.2,0.006343258,0.007184541,0.00643811,0.006338433,0.006527348
164.3,0.006143531,0.007103287,0.00625326,0.006395695,0.006372874
164.4,0.00597112,0.007001157,0.006103224,0.006516417,0.006270577
164.5,0.005813517,0.006972186,0.005960272,0.006614794,0.006157332
164.6,0.005668564,0.007014565,0.005821621,0.00668892,0.006029319
164.7,0.005536455,0.007126423,0.005686804,0.006738923,0.005884812
164.8,0.00542005,0.007306017,0.005557966,0.006766859,0.005724365
164.9,0.005325122,0.007551879,0.005440172,0.006776713,0.005551132
165,0.005284134,0.007642672,0.0054081,0.006958005,0.005538471
165.1,0.005285936,0.007680421,0.005432552,0.007220484,0.005614906
165.2,0.005310229,0.007785392,0.00546935,0.007456236,0.005680809
165.3,0.005352808,0.007952322,0.00551446,0.00766499,0.005732891
165.4,0.005412138,0.008176706,0.005566601,0.009142924,0.007436289
165.5,0.005489302,0.00874573,0.006055157,0.009280952,0.007112409
165.6,0.005587831,0.00878495,0.005700053,0.008855994,0.00676591
165.7,0.00527771,0.009116918,0.005398587,0.008524974,0.006518316
165.8,0.00499855,0.008702685,0.005150846,0.008279716,0.006362718
165.9,0.004728835,0.008331229,0.004905119,0.008010989,0.006194959
166,0.004465299,0.008005753,0.004656952,0.00771345,0.006010316
166.1,0.004207384,0.007731148,0.004404284,0.007382621,0.005805918
166.2,0.003958148,0.00751405,0.004148158,0.007014884,0.00558097
166.3,0.003725457,0.007362668,0.003893739,0.006607509,0.00533713
166.4,0.003549922,0.00710844,0.00372447,0.006310411,0.005212076
166.5,0.003443024,0.006724141,0.003658738,0.006152674,0.005225562
166.6,0.003370005,0.006399976,0.003612234,0.005969653,0.005229612
166.7,0.003326106,0.006141709,0.003579207,0.005754881,0.005219778
166.8,0.003310009,0.005956566,0.003557722,0.005503133,0.005194388
166.9,0.00332419,0.0058527,0.003549922,0.005210352,0.005154537
167,0.003374791,0.005838249,0.003562073,0.004873637,0.00510418
167.1,0.003494554,0.005727837,0.00366883,0.004671938,0.005167537
167.2,0.003686717,0.005438817,0.003886831,0.004691781,0.005384096
167.3,0.003902113,0.005236577,0.004111699,0.004684976,0.005583787
167.4,0.004131308,0.005126738,0.004336829,0.00464622,0.006574636
167.5,0.004370107,0.005113559,0.004560236,0.004572741,0.006333414
167.6,0.004618389,0.005199023,0.005906071,0.004464218,0.006070423
167.7,0.005550294,0.005382457,0.005666465,0.004322963,0.005786403
167.8,0.005362531,0.005469153,0.005477016,0.004339985,0.00558776
167.9,0.005222558,0.005366564,0.00536527,0.00460149,0.005536808
168,0.005104002,0.005363006,0.005265779,0.004823236,0.005476885
168.1,0.005003501,0.005454222,0.005174522,0.005005602,0.005403157
168.2,0.004920289,0.005634007,0.00509013,0.005150964,0.005313305
168.3,0.004856502,0.005895318,0.005014152,0.00526352,0.005207641
168.4,0.004817343,0.006231352,0.004951282,0.005349313,0.005089359
168.5,0.004826459,0.006481771,0.004952534,0.005552832,0.005072835
168.6,0.004894854,0.006560634,0.00504612,0.005943283,0.005226477
168.7,0.004988395,0.006719265,0.005153145,0.006289972,0.005367175
168.8,0.005100884,0.006948691,0.005268122,0.006596057,0.005491436
168.9,0.005229329,0.007240932,0.005388823,0.006865609,0.005598689
169,0.005373718,0.007589559,0.00551597,0.007103629,0.005690954
169.1,0.005536681,0.007989898,0.005652923,0.007316118,0.005772656
169.2,0.005736691,0.008311561,0.005843661,0.007614296,0.005947136
169.3,0.005977771,0.008501751,0.006102628,0.00803861,0.006253462
169.4,0.006230394,0.008749753,0.006363307,0.009644293,0.008046777
169.5,0.006489455,0.009320342,0.006989157,0.009955294,0.007953236
169.6,0.006752877,0.009391161,0.00687706,0.009741022,0.007848417
169.7,0.0066555,0.009876575,0.006770628,0.009505997,0.007732686
169.8,0.006575697,0.009796498,0.006673411,0.00925099,0.007608411
169.9,0.006532362,0.009659263,0.006626909,0.009070069,0.007559691
170,0.006531842,0.009417763,0.006646458,0.009003379,0.007618674
170.1,0.006551185,0.00922876,0.006677605,0.008922185,0.007671104
170.2,0.006586582,0.009092916,0.006716621,0.008823361,0.007714002
170.3,0.006636504,0.009011714,0.006762118,0.008705327,0.007746429
170.4,0.006701684,0.008987443,0.006815004,0.008568102,0.007769417
170.5,0.006758121,0.009002881,0.006851865,0.008391751,0.007762521
170.6,0.00668809,0.008815017,0.006781921,0.00818055,0.007698999
170.7,0.006657908,0.008528981,0.006771454,0.008080468,0.007730184
170.8,0.006647233,0.008298711,0.006772507,0.007963409,0.007755205
170.9,0.006652679,0.008126118,0.00678166,0.007825642,0.007771135
171,0.006673072,0.008014005,0.006797763,0.007665047,0.007777047
171.1,0.006709474,0.007965955,0.006821942,0.007481218,0.007773988
171.2,0.006765126,0.007986111,0.00685756,0.00727563,0.007764988
171.3,0.006860518,0.007898375,0.006953448,0.007201003,0.007853528
171.4,0.006991383,0.00772638,0.007100475,0.007239236,0.008622623
171.5,0.007137968,0.007622046,0.007255104,0.007259768,0.008480822
171.6,0.0072963,0.007585276,0.008183253,0.007259696,0.008328131
171.7,0.007919779,0.00761623,0.008024414,0.007238121,0.008163146
171.8,0.007773666,0.007715319,0.007869679,0.007196128,0.007986261
171.9,0.007642446,0.007883167,0.007722531,0.007136849,0.007799865
172,0.007526802,0.007893687,0.007612934,0.007213851,0.00770277
172.1,0.007293562,0.007708922,0.007398936,0.007230248,0.007530153
172.2,0.007069919,0.007590713,0.007188251,0.007227966,0.007345865
172.3,0.006853794,0.007539468,0.006978211,0.007204105,0.007146102
172.4,0.006645182,0.007555919,0.006768147,0.007157747,0.006928803
172.5,0.006446495,0.007641073,0.00655971,0.007089968,0.006693874
172.6,0.006262939,0.007796118,0.006357251,0.00700394,0.006443514
172.7,0.00612462,0.007778249,0.00623187,0.007106447,0.006345295
172.8,0.006018034,0.007737607,0.006146119,0.007269474,0.006305332
172.9,0.005929905,0.007766168,0.00607035,0.007410438,0.006255843
173,0.005857829,0.007860784,0.006001776,0.007528045,0.006193526
173.1,0.005801864,0.008018747,0.005940118,0.007622951,0.006117465
173.2,0.00576469,0.008237979,0.005887751,0.00769764,0.006029242
173.3,0.005751651,0.008517129,0.005849819,0.007756374,0.00593313
173.4,0.005797427,0.008591093,0.005913763,0.009288844,0.007647744
173.5,0.006284521,0.008970008,0.006409141,0.009525766,0.007424044
173.6,0.005967979,0.00884229,0.006108382,0.00921506,0.007184919
173.7,0.005651634,0.009162335,0.005800376,0.008875803,0.006926314
173.8,0.005335326,0.008873906,0.005483711,0.008504444,0.006645791
173.9,0.005022037,0.008637693,0.005159683,0.0080984,0.006342784
174,0.00471892,0.008461742,0.0048332,0.007656174,0.006019021
174.1,0.004476839,0.008033893,0.004629179,0.007438791,0.005916404
174.2,0.00425653,0.007649157,0.004439521,0.007204797,0.005811298
174.3,0.004053041,0.007317476,0.004256345,0.00694243,0.005693186
174.4,0.003865243,0.007044293,0.004076931,0.006646116,0.005558597
174.5,0.003695903,0.006836848,0.003902148,0.00631128,0.005406543
174.6,0.003552574,0.006703873,0.003737305,0.00593432,0.005238816
174.7,0.003457029,0.00659031,0.003617632,0.005569362,0.005105146
174.8,0.003457154,0.006214613,0.003658032,0.005472758,0.005201557
174.9,0.003498177,0.005910461,0.003722002,0.005352502,0.005289068
175,0.003570837,0.005684432,0.003800969,0.005201541,0.005362867
175.1,0.003669988,0.005543949,0.003890932,0.005014693,0.005421289
175.2,0.003794636,0.005496351,0.003992172,0.004788595,0.005465567
175.3,0.003947492,0.005547709,0.004108776,0.004521811,0.005499709
175.4,0.004148683,0.005549546,0.004289277,0.004361563,0.00644149
175.5,0.004409632,0.00532625,0.004572226,0.004482866,0.006297185
175.6,0.004685472,0.005201594,0.005965027,0.004574226,0.006142536
175.7,0.005629167,0.005177863,0.005777222,0.004631951,0.005972507
175.8,0.005443193,0.00525473,0.005592079,0.004655325,0.005784168
175.9,0.005271663,0.005429268,0.005411188,0.004646384,0.00557693
176,0.005120593,0.005696628,0.005239444,0.004609986,0.005352949
176.1,0.005018604,0.005816082,0.005140932,0.00477222,0.005259175
176.2,0.004966925,0.005814993,0.005115298,0.005098554,0.00529154
176.3,0.004941712,0.005908515,0.005105166,0.005381484,0.005314706
176.4,0.004938908,0.006088696,0.00510631,0.005623624,0.005324641
176.5,0.004957383,0.006347274,0.005117585,0.005829048,0.005320319
176.6,0.004998998,0.006676738,0.005140962,0.006003259,0.005303668
176.7,0.00506847,0.007070992,0.005181443,0.006153248,0.005279635
176.8,0.0051971,0.007263732,0.005319953,0.006506787,0.005445112
176.9,0.00536287,0.007429412,0.00550297,0.006907546,0.005672722
177,0.00554699,0.007663794,0.005693376,0.00726806,0.005882652
177.1,0.005744466,0.007958499,0.005887298,0.007591605,0.006073667
177.2,0.005953597,0.00830686,0.006084032,0.00788244,0.006247136
177.3,0.006175488,0.00870408,0.006285561,0.008145794,0.006406682
177.4,0.006413576,0.009147147,0.006496135,0.009610237,0.00806269
177.5,0.007060069,0.009625101,0.007155011,0.009997715,0.008042322
177.6,0.006991576,0.009620789,0.007101915,0.009874008,0.008025739
177.7,0.00694045,0.010028655,0.007058537,0.009734627,0.008002021
177.8,0.006904937,0.009882123,0.007022952,0.009577335,0.007969242
177.9,0.006885521,0.009788284,0.006995514,0.0094014,0.007927491
178,0.006884969,0.009750533,0.006978913,0.00920771,0.007878917
178.1,0.006913436,0.009717968,0.006993658,0.009042226,0.007863677
178.2,0.006988627,0.009524987,0.007088225,0.009039185,0.007990798
178.3,0.00708408,0.009389293,0.007194787,0.009023511,0.008111821
178.4,0.007195218,0.009310494,0.007309104,0.008992111,0.008223706
178.5,0.007319872,0.009288906,0.007429381,0.008943616,0.008325535
178.6,0.007458149,0.009325571,0.007556107,0.008878395,0.008418361
178.7,0.007463974,0.009302821,0.007545162,0.00867065,0.008372655
178.8,0.00749812,0.009200258,0.007578178,0.008551868,0.008400775
178.9,0.007553962,0.008997221,0.007650317,0.008528549,0.008502215
179,0.007421577,0.008676596,0.007529604,0.008305864,0.008415087
179.1,0.007302411,0.008408094,0.00741502,0.008058469,0.008318773
179.2,0.007196254,0.008196095,0.007305996,0.007783196,0.00821218
179.3,0.007105146,0.008046375,0.00720422,0.007478338,0.008096176
179.4,0.007033511,0.007965853,0.007113794,0.007143872,0.008577895
179.5,0.007005942,0.007707576,0.007096915,0.006990515,0.008288056
179.6,0.007008522,0.00742604,0.007913922,0.006893247,0.008031172
179.7,0.007511124,0.007211112,0.007618884,0.00677489,0.007759032
179.8,0.007206922,0.007066322,0.007319941,0.006631563,0.007467526
179.9,0.006905402,0.006995832,0.007016377,0.006461356,0.007154071
180,0.006609231,0.007004078,0.006709825,0.006264489,0.006817854
180.1,0.006325322,0.007080141,0.006408204,0.006056515,0.006468952
180.2,0.006086752,0.006875219,0.006197421,0.006140565,0.006317939
180.3,0.005864994,0.006750905,0.005996109,0.006205852,0.006158643
180.4,0.005656736,0.006707241,0.005800093,0.006248161,0.005985394
180.5,0.005461106,0.006743859,0.005607571,0.006265837,0.005794653
180.6,0.005280179,0.006860012,0.005419567,0.006259641,0.005585251
180.7,0.005119487,0.007054673,0.005240443,0.006232747,0.005358782
180.8,0.005000216,0.007200762,0.00511421,0.006296896,0.005212529
180.9,0.004938873,0.007183912,0.005080928,0.006546964,0.005241824
181,0.004906714,0.007246824,0.005065661,0.006770265,0.00526383
181.1,0.004899268,0.007384132,0.005063685,0.006965811,0.005273939
181.2,0.004915037,0.007590778,0.005073453,0.00713476,0.005270705
181.3,0.004955599,0.007862448,0.005096642,0.007280176,0.005255789
181.4,0.005025482,0.00819584,0.005138084,0.00876712,0.007028142
181.5,0.005617933,0.00866595,0.005728614,0.009011805,0.006788071
181.6,0.005322247,0.008515381,0.005460492,0.008753596,0.006605945
181.7,0.005036686,0.008835199,0.005194684,0.00847246,0.00641146
181.8,0.004759034,0.008526877,0.004927661,0.008163663,0.006200345
181.9,0.004490242,0.008273334,0.004658712,0.007823621,0.005970436
182,0.004235446,0.008081552,0.004390804,0.007450004,0.005722007
182.1,0.004005202,0.007959979,0.004131773,0.007041932,0.005458296
182.2,0.003856775,0.00756811,0.004026312,0.006886236,0.00544652
182.3,0.003746136,0.007237272,0.003945555,0.006711473,0.005430664
182.4,0.003668431,0.00697182,0.003883227,0.006511436,0.005405066
182.5,0.00362208,0.006777485,0.00383673,0.006281565,0.00536708
182.6,0.003609288,0.006661056,0.003807581,0.006019021,0.005317103
182.7,0.003636073,0.006629769,0.003801594,0.005722891,0.005258697
182.8,0.003729068,0.00653571,0.003881226,0.00552983,0.005300105
182.9,0.003896389,0.006275417,0.004075216,0.005537393,0.005502131
183,0.004094079,0.006100251,0.004283126,0.005524068,0.005691119
183.1,0.004312336,0.006013634,0.004497625,0.005485259,0.005864174
183.2,0.004546606,0.006018207,0.00471627,0.005419063,0.006021455
183.3,0.004796587,0.006115394,0.004940493,0.005326281,0.00616575
183.4,0.005065262,0.006305203,0.005174765,0.005210641,0.007051089
183.5,0.005380504,0.00627565,0.005497163,0.005354013,0.006964986
183.6,0.005717393,0.006231685,0.006795904,0.005568891,0.006929501
183.7,0.00661162,0.006279757,0.006732484,0.005754106,0.006887637
183.8,0.006556583,0.006415026,0.006678994,0.005909397,0.006836647
183.9,0.006520181,0.00663206,0.006635551,0.006036925,0.006776196
184,0.006505239,0.006925553,0.006604826,0.006141069,0.006708456
184.1,0.006520221,0.00724647,0.006601815,0.006265758,0.006663539
184.2,0.006588494,0.007320312,0.006691261,0.006640172,0.006803957
184.3,0.006680828,0.007473937,0.006795759,0.006979765,0.006938505
184.4,0.006599876,0.007529898,0.006721714,0.007106664,0.006878889
184.5,0.006422547,0.007561237,0.006544952,0.007107781,0.0066999
184.6,0.006260082,0.007665623,0.006374177,0.007088547,0.00650648
184.7,0.006117459,0.007843115,0.00621361,0.007052071,0.006300973
184.8,0.006017179,0.007918741,0.006115853,0.007146421,0.006206815
184.9,0.005960019,0.00790891,0.006080207,0.007355816,0.006219842
185,0.005927198,0.007972367,0.006059578,0.007543261,0.006226524
185.1,0.00591548,0.008104752,0.006050558,0.007707549,0.006223412
185.2,0.005924272,0.008302272,0.006052489,0.007849581,0.006209792
185.3,0.00595567,0.008561958,0.006067508,0.007972169,0.006187694
185.4,0.006014369,0.008881791,0.006100491,0.009342672,0.007744
185.5,0.006526022,0.009255644,0.006625939,0.009619001,0.007569879
185.6,0.006274256,0.009128843,0.006394085,0.009370124,0.007400758
185.7,0.00603497,0.009442074,0.006167042,0.009100047,0.007220981
185.8,0.005807241,0.009170037,0.00594295,0.008805182,0.007027686
185.9,0.005593027,0.008952797,0.005722685,0.008483296,0.00682016
186,0.005397723,0.008796757,0.005510411,0.00813368,0.006600148
186.1,0.005242157,0.008597404,0.005349977,0.007847003,0.006450692
186.2,0.00514103,0.008262003,0.005276274,0.00770257,0.006439358
186.3,0.005069024,0.007987083,0.005221118,0.007540413,0.006423338
186.4,0.005022575,0.007775966,0.005180429,0.007356058,0.006398808
186.5,0.00500104,0.007633079,0.005153233,0.007146829,0.006364596
186.6,0.005006874,0.007563721,0.005141817,0.006911999,0.006322225
186.7,0.005045562,0.007573648,0.005151747,0.006653073,0.006276004
186.8,0.005150328,0.007373496,0.00527318,0.006618016,0.006412982
186.9,0.005293046,0.007186286,0.005432723,0.006622088,0.006584366
187,0.005458979,0.007077092,0.005604042,0.006607395,0.006745328
187.1,0.005643171,0.007047231,0.005783251,0.006571297,0.006894205
187.2,0.005844081,0.007097878,0.005969818,0.006513594,0.007031912
187.3,0.006063118,0.007229933,0.00616609,0.006436582,0.007161685
187.4,0.006311078,0.00734923,0.006398478,0.006424353,0.007990941
187.5,0.006599503,0.007283179,0.006703875,0.006622177,0.007969914
187.6,0.006899954,0.007299773,0.007820769,0.006798774,0.007946053
187.7,0.007677607,0.007394974,0.007781784,0.006952023,0.007916052
187.8,0.007535821,0.007447693,0.007638285,0.006957098,0.00776647
187.9,0.007391005,0.007557986,0.007484305,0.006922693,0.007588868
188,0.007266674,0.007745634,0.007342632,0.006873259,0.00740447
188.1,0.007186499,0.007756976,0.00727346,0.007021755,0.007359886
188.2,0.007138424,0.007759243,0.007241528,0.007226132,0.007364922
188.3,0.007112006,0.007837825,0.007223372,0.007409244,0.007365544
188.4,0.007105013,0.007988287,0.007216656,0.007570301,0.007359357
188.5,0.007117511,0.008206702,0.00722142,0.007710683,0.007346342
188.6,0.007151879,0.008489932,0.00724009,0.007833756,0.007328879
188.7,0.00721787,0.008768435,0.007293488,0.007998397,0.007353733
188.8,0.007330186,0.008876435,0.00742371,0.008336015,0.007527843
188.9,0.007464301,0.009051345,0.007567469,0.008649211,0.007696213
189,0.007338466,0.009060682,0.007447365,0.008702659,0.007587495
189.1,0.007189177,0.009101617,0.007296722,0.008707008,0.007431298
189.2,0.007056683,0.009205704,0.007154769,0.008696162,0.007265077
189.3,0.006945764,0.009373683,0.007025807,0.008673115,0.007091861
189.4,0.006880715,0.009402088,0.006971217,0.00997421,0.008476642
189.5,0.007205582,0.009679178,0.007307588,0.010132599,0.008197436
189.6,0.006841531,0.009495553,0.006957153,0.009778434,0.007904029
189.7,0.006478193,0.009736581,0.006600422,0.009396471,0.007592419
189.8,0.006115692,0.009412396,0.006236311,0.008983154,0.007260252
189.9,0.00575728,0.009142096,0.005866475,0.008536002,0.006907132
190,0.005417211,0.00886799,0.00551748,0.008106688,0.006582007
190.1,0.005121394,0.008414521,0.005254188,0.00784068,0.006415496
190.2,0.004843387,0.008012354,0.00500056,0.007552079,0.006241966
190.3,0.004580649,0.007666125,0.004752566,0.007234508,0.006056429
190.4,0.004333961,0.007382555,0.004509215,0.00688269,0.005856259
190.5,0.004108467,0.007170391,0.004273458,0.006492471,0.005641525
190.6,0.003914777,0.007039971,0.004053322,0.006060897,0.005415498
190.7,0.003801697,0.006702423,0.003964512,0.005843498,0.005385055
190.8,0.003748623,0.006345592,0.003941974,0.005686244,0.005417742
190.9,0.003737953,0.00606769,0.003945827,0.005503858,0.005444778
191,0.003765509,0.005877034,0.003971688,0.005290498,0.005463108
191.1,0.003830688,0.00578243,0.004019338,0.005042384,0.005472963
191.2,0.0039364,0.005791862,0.00409261,0.004758016,0.005477814
191.3,0.00410004,0.005782048,0.004234231,0.004559598,0.005555304
191.4,0.004335823,0.005545858,0.00449357,0.004649759,0.006616652
191.5,0.004598321,0.005415184,0.004764382,0.004717741,0.006455537
191.6,0.004878029,0.005393015,0.006115506,0.004759148,0.006284278
191.7,0.005808307,0.005479347,0.005939497,0.004773107,0.006100804
191.8,0.00565594,0.005671128,0.005775398,0.004762081,0.005905768
191.9,0.005532831,0.00596302,0.005629349,0.004731944,0.005703008
192,0.005473622,0.005979789,0.005589887,0.005026016,0.005707927
