time,AUV5_ESO_Estimation,AUV6_ESO_Reference,AUV6_ESO_Estimation,AUV7_ESO_Reference,AUV7_ESO_Estimation,AUV8_ESO_Reference,AUV8_ESO_Estimation,AUV9_ESO_Reference,AUV9_ESO_Estimation,
414.9,-0.307360484,-0.31,-0.307836494,-0.31,-0.307280904,-0.31,-0.306176879,-0.31,-0.306405888,-0.31
415,-0.306548525,-0.31,-0.306993474,-0.31,-0.306107001,-0.31,-0.305981136,-0.31,-0.306253851,-0.31
415.1,-0.306420361,-0.31,-0.307174725,-0.31,-0.306047197,-0.31,-0.305517901,-0.31,-0.305985964,-0.31
415.2,-0.305927609,-0.31,-0.306523834,-0.31,-0.305603556,-0.29,-0.306998616,-0.31,-0.307295574,-0.31
415.3,-0.305024193,-0.29,-0.305325518,-0.31,-0.304683739,-0.31,-0.306486707,-0.31,-0.306668921,-0.31
415.4,-0.305723507,-0.29,-0.305893193,-0.31,-0.305402175,-0.29,-0.309056822,-0.31,-0.309354333,-0.31
415.5,-0.304082095,-0.29,-0.304427167,-0.29,-0.304096645,-0.29,-0.314643293,-0.33,-0.318534801,-0.31
415.6,-0.306669852,-0.31,-0.306665244,-0.31,-0.306770968,-0.31,-0.317142249,-0.31,-0.318110473,-0.31
415.7,-0.315990962,-0.31,-0.315521648,-0.31,-0.316315108,-0.31,-0.313695727,-0.31,-0.313474872,-0.31
415.8,-0.317732518,-0.31,-0.317139983,-0.33,-0.317920797,-0.31,-0.307701615,-0.31,-0.307127295,-0.31
415.9,-0.314634388,-0.33,-0.313902159,-0.31,-0.314754598,-0.31,-0.304029362,-0.29,-0.303199082,-0.29
416,-0.309393916,-0.31,-0.308625358,-0.31,-0.309495029,-0.31,-0.299578547,-0.29,-0.298991223,-0.29
416.1,-0.30391892,-0.31,-0.305230001,-0.31,-0.303984681,-0.31,-0.297943449,-0.29,-0.297643205,-0.29
416.2,-0.301218355,-0.29,-0.300875889,-0.31,-0.301153893,-0.31,-0.297939798,-0.29,-0.298062091,-0.29
416.3,-0.298463324,-0.29,-0.298299214,-0.31,-0.298289666,-0.31,-0.299299812,-0.29,-0.299764184,-0.29
416.4,-0.297754937,-0.29,-0.297578059,-0.31,-0.297750748,-0.31,-0.301544715,-0.29,-0.302015855,-0.29
416.5,-0.298485071,-0.29,-0.298423963,-0.31,-0.298492264,-0.31,-0.303634793,-0.29,-0.303963607,-0.29
416.6,-0.300134796,-0.29,-0.299746773,-0.31,-0.300166164,-0.31,-0.305079355,-0.29,-0.305455327,-0.31
416.7,-0.303591637,-0.29,-0.303101458,-0.31,-0.303638886,-0.31,-0.305196708,-0.29,-0.305647371,-0.31
416.8,-0.311571181,-0.31,-0.311085558,-0.31,-0.311590597,-0.31,-0.311055321,-0.31,-0.311472055,-0.31
416.9,-0.315199641,-0.33,-0.314728812,-0.33,-0.31523558,-0.31,-0.312405411,-0.31,-0.312790633,-0.31
417,-0.314267036,-0.33,-0.315526579,-0.31,-0.314203613,-0.31,-0.313172657,-0.31,-0.313315763,-0.31
417.1,-0.314874943,-0.31,-0.314301145,-0.31,-0.312931008,-0.31,-0.310594128,-0.31,-0.310697802,-0.31
417.2,-0.312315237,-0.31,-0.311545974,-0.31,-0.312236464,-0.31,-0.307802075,-0.31,-0.307842873,-0.31
417.3,-0.308985652,-0.31,-0.308344393,-0.31,-0.308942705,-0.31,-0.305577151,-0.31,-0.305591756,-0.31
417.4,-0.306134109,-0.31,-0.305756739,-0.31,-0.306126443,-0.31,-0.308113563,-0.31,-0.307911221,-0.31
417.5,-0.304151827,-0.29,-0.303985343,-0.31,-0.304186055,-0.31,-0.313725795,-0.31,-0.3169405,-0.31
417.6,-0.306341196,-0.29,-0.306370088,-0.31,-0.306398501,-0.31,-0.317178904,-0.31,-0.317676253,-0.31
417.7,-0.315331508,-0.33,-0.316028702,-0.31,-0.315516127,-0.31,-0.314864109,-0.33,-0.314279829,-0.31
417.8,-0.317734783,-0.33,-0.318259036,-0.31,-0.317744465,-0.33,-0.310240075,-0.31,-0.309516718,-0.31
417.9,-0.315642538,-0.31,-0.316047975,-0.31,-0.315563815,-0.31,-0.307356307,-0.31,-0.306709548,-0.31
418,-0.310982982,-0.31,-0.311232318,-0.31,-0.310872203,-0.31,-0.303358402,-0.29,-0.302813714,-0.31
418.1,-0.305969553,-0.31,-0.306097817,-0.31,-0.30587383,-0.29,-0.30072518,-0.29,-0.300453946,-0.31
418.2,-0.303546708,-0.31,-0.303551661,-0.31,-0.303456052,-0.29,-0.30004879,-0.29,-0.300002602,-0.31
418.3,-0.300596062,-0.31,-0.30058958,-0.31,-0.30054382,-0.29,-0.300688662,-0.29,-0.300703931,-0.31
418.4,-0.299466704,-0.31,-0.299668002,-0.31,-0.299462073,-0.29,-0.302862378,-0.29,-0.302458902,-0.31
418.5,-0.299612533,-0.31,-0.300127181,-0.31,-0.299663543,-0.29,-0.304891312,-0.29,-0.304372507,-0.31
418.6,-0.300949961,-0.31,-0.301446561,-0.31,-0.301028746,-0.29,-0.306808542,-0.31,-0.306349608,-0.31
418.7,-0.302843119,-0.31,-0.303304973,-0.31,-0.302925592,-0.29,-0.307922637,-0.31,-0.307816655,-0.31
418.8,-0.305014633,-0.31,-0.305437137,-0.31,-0.305112308,-0.29,-0.306483471,-0.31,-0.306612292,-0.31
418.9,-0.3068307,-0.31,-0.307223583,-0.31,-0.306870295,-0.31,-0.306429447,-0.31,-0.306605571,-0.31
419,-0.306143151,-0.31,-0.306432539,-0.31,-0.306106819,-0.31,-0.305451565,-0.31,-0.306170226,-0.31
419.1,-0.306621135,-0.31,-0.306803593,-0.31,-0.306540171,-0.31,-0.304305035,-0.31,-0.305115462,-0.31
419.2,-0.306439181,-0.31,-0.30649294,-0.31,-0.306376132,-0.31,-0.305259243,-0.31,-0.305965085,-0.31
419.3,-0.305972181,-0.31,-0.305734502,-0.31,-0.305907474,-0.31,-0.30438396,-0.31,-0.304939251,-0.29
419.4,-0.306764148,-0.31,-0.306656114,-0.31,-0.306724627,-0.31,-0.307440492,-0.31,-0.307696696,-0.31
419.5,-0.305546436,-0.31,-0.305401977,-0.29,-0.305539765,-0.29,-0.314517528,-0.31,-0.317604246,-0.33
419.6,-0.307225553,-0.31,-0.307496177,-0.31,-0.307265499,-0.31,-0.31781744,-0.33,-0.318093523,-0.33
419.7,-0.316128155,-0.31,-0.316094509,-0.31,-0.31631489,-0.33,-0.314830075,-0.31,-0.313990182,-0.31
419.8,-0.323238677,-0.31,-0.323343214,-0.31,-0.323295772,-0.33,-0.315022381,-0.33,-0.313577416,-0.31
419.9,-0.32210005,-0.31,-0.322051002,-0.31,-0.322091506,-0.33,-0.313368188,-0.31,-0.311997946,-0.31
420,-0.316659044,-0.31,-0.316583067,-0.31,-0.316646198,-0.33,-0.308607595,-0.31,-0.307781305,-0.31
420.1,-0.30997199,-0.31,-0.311753752,-0.31,-0.30992408,-0.31,-0.304787107,-0.31,-0.304434064,-0.31
420.2,-0.305854943,-0.29,-0.305668137,-0.31,-0.305783812,-0.31,-0.302121473,-0.31,-0.302510585,-0.29
420.3,-0.301164591,-0.31,-0.30090699,-0.31,-0.301141153,-0.29,-0.30106346,-0.31,-0.301800091,-0.29
420.4,-0.298454069,-0.31,-0.298116476,-0.31,-0.298459304,-0.29,-0.300711582,-0.31,-0.301494907,-0.29
420.5,-0.29797089,-0.31,-0.297631749,-0.31,-0.297986396,-0.29,-0.301319647,-0.31,-0.302096764,-0.29
420.6,-0.29918885,-0.31,-0.298846841,-0.31,-0.299204087,-0.29,-0.302817132,-0.31,-0.303447315,-0.29
420.7,-0.301581525,-0.31,-0.301181786,-0.31,-0.301621813,-0.29,-0.304801615,-0.29,-0.305257692,-0.31
420.8,-0.30431857,-0.31,-0.30387159,-0.31,-0.304369508,-0.31,-0.304818917,-0.29,-0.305232315,-0.31
420.9,-0.307170832,-0.31,-0.306610397,-0.31,-0.307233166,-0.31,-0.30626961,-0.31,-0.306417892,-0.31
421,-0.307411773,-0.31,-0.308693278,-0.31,-0.307482951,-0.31,-0.308709653,-0.31,-0.308811724,-0.31
421.1,-0.308074417,-0.31,-0.309674276,-0.31,-0.308052927,-0.31,-0.308454508,-0.31,-0.308702738,-0.31
421.2,-0.30985997,-0.31,-0.309853129,-0.31,-0.309830868,-0.31,-0.307915447,-0.31,-0.30832974,-0.31
421.3,-0.309211876,-0.31,-0.30936826,-0.31,-0.309197419,-0.31,-0.307360123,-0.31,-0.307728268,-0.31
421.4,-0.308251509,-0.31,-0.308395331,-0.31,-0.308240042,-0.31,-0.310981194,-0.31,-0.31110173,-0.31
421.5,-0.307259097,-0.31,-0.307378263,-0.31,-0.307268324,-0.31,-0.31681577,-0.31,-0.31961545,-0.33
421.6,-0.309221183,-0.31,-0.309269686,-0.31,-0.309224331,-0.31,-0.319197062,-0.31,-0.319098737,-0.33
421.7,-0.317041441,-0.33,-0.317567243,-0.33,-0.31723474,-0.31,-0.315569229,-0.33,-0.314492113,-0.33
421.8,-0.318078111,-0.33,-0.318297365,-0.33,-0.31816521,-0.31,-0.30944863,-0.31,-0.308283748,-0.31
421.9,-0.314696516,-0.33,-0.314666643,-0.33,-0.314736927,-0.31,-0.305688803,-0.31,-0.304706164,-0.29
422,-0.309215668,-0.31,-0.308881297,-0.31,-0.309192122,-0.31,-0.301322884,-0.29,-0.300644183,-0.29
422.1,-0.303737972,-0.31,-0.30548863,-0.31,-0.303665132,-0.29,-0.299158688,-0.29,-0.298667647,-0.29
422.2,-0.30128706,-0.29,-0.301822192,-0.31,-0.301202075,-0.31,-0.299542799,-0.29,-0.298641671,-0.29
422.3,-0.298850175,-0.29,-0.299558159,-0.31,-0.298991787,-0.31,-0.301438733,-0.29,-0.300449768,-0.29
422.4,-0.298557709,-0.29,-0.299154728,-0.31,-0.298968177,-0.31,-0.303856182,-0.29,-0.303093841,-0.29
422.5,-0.29994895,-0.29,-0.300230595,-0.31,-0.300312608,-0.31,-0.306205553,-0.31,-0.305527095,-0.31
422.6,-0.301731798,-0.29,-0.301945806,-0.31,-0.30203406,-0.31,-0.305896918,-0.31,-0.307508692,-0.31
422.7,-0.305562067,-0.31,-0.305760399,-0.29,-0.305827241,-0.29,-0.308185426,-0.31,-0.308323168,-0.31
422.8,-0.312974954,-0.31,-0.31317681,-0.31,-0.312953223,-0.31,-0.31290693,-0.31,-0.31363821,-0.31
422.9,-0.316117562,-0.31,-0.316364323,-0.31,-0.315943143,-0.31,-0.313578836,-0.31,-0.314796353,-0.33
423,-0.314595607,-0.33,-0.315006277,-0.31,-0.314231411,-0.31,-0.312037677,-0.31,-0.313659756,-0.33
423.1,-0.312795807,-0.31,-0.313253546,-0.31,-0.312245779,-0.31,-0.309487045,-0.31,-0.311292312,-0.31
423.2,-0.310071162,-0.31,-0.310427251,-0.31,-0.309658478,-0.31,-0.308651523,-0.31,-0.310373368,-0.31
423.3,-0.306840082,-0.31,-0.307232209,-0.31,-0.306614585,-0.31,-0.305904695,-0.31,-0.307745806,-0.31
423.4,-0.305772852,-0.31,-0.306169538,-0.31,-0.305659305,-0.31,-0.307141926,-0.31,-0.308759769,-0.31
423.5,-0.303339581,-0.29,-0.303743737,-0.29,-0.303340712,-0.31,-0.313630246,-0.31,-0.317502368,-0.31
423.6,-0.305381267,-0.31,-0.306087833,-0.31,-0.305543608,-0.31,-0.317313908,-0.31,-0.317762861,-0.31
423.7,-0.315655386,-0.33,-0.315806944,-0.33,-0.315987214,-0.31,-0.315311822,-0.31,-0.314433052,-0.31
423.8,-0.318656235,-0.31,-0.318589129,-0.33,-0.318849637,-0.31,-0.311058398,-0.31,-0.309546699,-0.31
423.9,-0.317308937,-0.31,-0.31696027,-0.33,-0.317434037,-0.31,-0.308395733,-0.31,-0.30490551,-0.31
424,-0.313241369,-0.31,-0.312755688,-0.31,-0.313323147,-0.31,-0.304646982,-0.29,-0.303278656,-0.29
424.1,-0.308293111,-0.31,-0.307872519,-0.31,-0.308330355,-0.31,-0.301973041,-0.31,-0.301477047,-0.29
424.2,-0.305650068,-0.31,-0.305297734,-0.29,-0.305621454,-0.31,-0.301019984,-0.31,-0.301450886,-0.29
424.3,-0.302242995,-0.31,-0.301925338,-0.31,-0.302142649,-0.29,-0.302512294,-0.31,-0.302395391,-0.29
424.4,-0.300741921,-0.31,-0.30048793,-0.31,-0.300646584,-0.29,-0.304670741,-0.31,-0.303717153,-0.29
424.5,-0.30066543,-0.31,-0.300451385,-0.31,-0.300467539,-0.29,-0.306408752,-0.31,-0.305541252,-0.31
424.6,-0.301529504,-0.31,-0.301397803,-0.31,-0.301356216,-0.29,-0.307775584,-0.31,-0.307165985,-0.31
424.7,-0.303496632,-0.31,-0.30328206,-0.31,-0.303463572,-0.29,-0.306539618,-0.31,-0.306258393,-0.31
424.8,-0.30587618,-0.31,-0.305639057,-0.29,-0.305900165,-0.31,-0.306561933,-0.31,-0.306943566,-0.31
424.9,-0.306129737,-0.29,-0.30774509,-0.31,-0.306151094,-0.31,-0.30642093,-0.31,-0.306976587,-0.31
425,-0.307446146,-0.31,-0.307287369,-0.31,-0.307501238,-0.31,-0.305948025,-0.31,-0.306531965,-0.31
425.1,-0.307681087,-0.31,-0.307610397,-0.31,-0.307791849,-0.31,-0.304952373,-0.31,-0.305731876,-0.31
425.2,-0.307014686,-0.31,-0.306956697,-0.31,-0.307120429,-0.31,-0.305836161,-0.31,-0.304763716,-0.29
425.3,-0.306198617,-0.31,-0.306141592,-0.31,-0.306318237,-0.31,-0.305027404,-0.29,-0.305959552,-0.29
425.4,-0.305211157,-0.31,-0.305291022,-0.29,-0.305339466,-0.31,-0.308638314,-0.31,-0.309506616,-0.31
425.5,-0.304258097,-0.29,-0.306154524,-0.31,-0.304344691,-0.31,-0.315479492,-0.33,-0.318866359,-0.33
425.6,-0.308695357,-0.31,-0.308814138,-0.31,-0.306998213,-0.31,-0.3194729,-0.31,-0.319777988,-0.33
425.7,-0.322270487,-0.31,-0.323016844,-0.31,-0.322542756,-0.33,-0.321860385,-0.31,-0.321030261,-0.33
425.8,-0.32620006,-0.33,-0.326637913,-0.33,-0.326133293,-0.33,-0.318460212,-0.31,-0.316931316,-0.33
425.9,-0.322697723,-0.33,-0.323047425,-0.31,-0.322568556,-0.33,-0.314696273,-0.33,-0.312927467,-0.31
426,-0.315948282,-0.33,-0.316219704,-0.31,-0.315785118,-0.33,-0.308751,-0.31,-0.30738162,-0.31
426.1,-0.308663939,-0.31,-0.308911859,-0.31,-0.308427655,-0.31,-0.304335956,-0.31,-0.303378292,-0.31
426.2,-0.304324601,-0.31,-0.304686732,-0.31,-0.304134927,-0.31,-0.301364227,-0.29,-0.300871249,-0.31
426.3,-0.300258455,-0.31,-0.300664938,-0.31,-0.300123561,-0.31,-0.300656151,-0.29,-0.300207369,-0.31
426.4,-0.298846959,-0.31,-0.299129648,-0.31,-0.298811016,-0.31,-0.301652062,-0.29,-0.301011372,-0.31
426.5,-0.299362953,-0.31,-0.299530611,-0.31,-0.299364304,-0.31,-0.30357931,-0.29,-0.303117177,-0.31
426.6,-0.301106291,-0.31,-0.301253979,-0.31,-0.301121904,-0.31,-0.304301204,-0.31,-0.30397831,-0.31
426.7,-0.303387159,-0.31,-0.303887505,-0.31,-0.303395278,-0.31,-0.306772744,-0.31,-0.306516257,-0.31
426.8,-0.305714242,-0.29,-0.306879074,-0.31,-0.305757806,-0.29,-0.308400873,-0.31,-0.308247467,-0.31
426.9,-0.307848907,-0.31,-0.309490931,-0.31,-0.307922136,-0.31,-0.308999453,-0.31,-0.308765664,-0.31
427,-0.307433516,-0.31,-0.309270839,-0.31,-0.307545823,-0.31,-0.308387407,-0.31,-0.308243453,-0.31
427.1,-0.308235616,-0.31,-0.309756989,-0.31,-0.308353788,-0.31,-0.307567426,-0.31,-0.307610399,-0.31
427.2,-0.308500855,-0.31,-0.309602408,-0.31,-0.308609562,-0.31,-0.306679782,-0.31,-0.306820351,-0.31
427.3,-0.308256088,-0.31,-0.30857344,-0.31,-0.308344984,-0.31,-0.305779826,-0.29,-0.306043493,-0.31
427.4,-0.307743704,-0.31,-0.307439338,-0.31,-0.307818259,-0.31,-0.3103255,-0.31,-0.310507218,-0.31
427.5,-0.308930974,-0.31,-0.306165253,-0.31,-0.309033612,-0.31,-0.316675062,-0.33,-0.319746797,-0.31
427.6,-0.310638166,-0.31,-0.309420564,-0.31,-0.310634097,-0.31,-0.319317687,-0.33,-0.319668134,-0.31
427.7,-0.3189732,-0.33,-0.317603183,-0.33,-0.319065846,-0.33,-0.315988144,-0.33,-0.315248081,-0.31
427.8,-0.319808478,-0.33,-0.318811855,-0.33,-0.319570854,-0.33,-0.310227782,-0.31,-0.309313948,-0.31
427.9,-0.315742452,-0.31,-0.315559755,-0.31,-0.315488335,-0.31,-0.306819817,-0.31,-0.305678978,-0.31
428,-0.309663276,-0.31,-0.310308042,-0.31,-0.309435647,-0.31,-0.302548187,-0.31,-0.301557832,-0.29
428.1,-0.304260216,-0.31,-0.305064309,-0.31,-0.304164824,-0.29,-0.300057426,-0.31,-0.299383524,-0.29
428.2,-0.302283901,-0.31,-0.302802325,-0.29,-0.302068832,-0.29,-0.299676242,-0.31,-0.300005295,-0.29
428.3,-0.300415879,-0.31,-0.300420753,-0.29,-0.300219631,-0.29,-0.300709639,-0.31,-0.30197837,-0.29
428.4,-0.300421118,-0.31,-0.299989521,-0.29,-0.300520418,-0.29,-0.302723889,-0.31,-0.304300559,-0.31
428.5,-0.304419527,-0.31,-0.303281157,-0.29,-0.304380366,-0.29,-0.307532354,-0.31,-0.309245957,-0.31
428.6,-0.310813634,-0.31,-0.309019016,-0.31,-0.310760899,-0.31,-0.313964838,-0.31,-0.313162023,-0.31
428.7,-0.314534538,-0.31,-0.312268565,-0.31,-0.314516056,-0.31,-0.315100997,-0.31,-0.315273999,-0.31
428.8,-0.315970061,-0.31,-0.313558965,-0.31,-0.31399982,-0.31,-0.315260235,-0.31,-0.314938336,-0.33
428.9,-0.313248322,-0.31,-0.311505253,-0.31,-0.313149989,-0.31,-0.313548662,-0.31,-0.312603103,-0.31
429,-0.310949555,-0.31,-0.310042506,-0.31,-0.310779571,-0.31,-0.310381601,-0.31,-0.309685802,-0.31
429.1,-0.308245775,-0.31,-0.308216195,-0.31,-0.308141742,-0.31,-0.307003644,-0.31,-0.306347494,-0.31
429.2,-0.306048978,-0.31,-0.306564634,-0.31,-0.306014492,-0.31,-0.304258693,-0.31,-0.303442303,-0.29
429.3,-0.304341587,-0.29,-0.305082025,-0.29,-0.304359612,-0.31,-0.304212732,-0.31,-0.303752558,-0.29
429.4,-0.303172235,-0.29,-0.304130003,-0.29,-0.303250626,-0.29,-0.307679886,-0.31,-0.30771666,-0.31
429.5,-0.30284238,-0.29,-0.305596527,-0.29,-0.302957489,-0.29,-0.314772482,-0.31,-0.318365796,-0.33
429.6,-0.305931585,-0.31,-0.308501471,-0.31,-0.306055891,-0.31,-0.319129922,-0.31,-0.320219289,-0.33
429.7,-0.317970444,-0.31,-0.318831543,-0.33,-0.31820318,-0.33,-0.317491198,-0.31,-0.317613883,-0.33
429.8,-0.32121015,-0.31,-0.321516454,-0.33,-0.321282545,-0.33,-0.313414729,-0.31,-0.313184582,-0.31
429.9,-0.319227438,-0.31,-0.318869049,-0.33,-0.319239123,-0.33,-0.308411177,-0.31,-0.307858703,-0.31
430,-0.314417327,-0.31,-0.31361097,-0.31,-0.314385499,-0.31,-0.306143209,-0.31,-0.30547465,-0.29
430.1,-0.308502062,-0.31,-0.307781684,-0.31,-0.308412196,-0.31,-0.303093343,-0.31,-0.30248304,-0.29
430.2,-0.305498387,-0.31,-0.305025732,-0.31,-0.305337116,-0.31,-0.302314981,-0.31,-0.301579243,-0.29
430.3,-0.302013821,-0.29,-0.301739368,-0.31,-0.301813129,-0.31,-0.303123974,-0.31,-0.302112355,-0.29
430.4,-0.299855921,-0.29,-0.300016988,-0.31,-0.299831985,-0.31,-0.304526258,-0.31,-0.303318518,-0.29
430.5,-0.299701364,-0.29,-0.300010228,-0.31,-0.300371381,-0.31,-0.30434467,-0.31,-0.305206428,-0.31
430.6,-0.300811452,-0.29,-0.301585679,-0.31,-0.302349415,-0.31,-0.305838697,-0.29,-0.305585809,-0.31
430.7,-0.303250792,-0.29,-0.304028713,-0.31,-0.30471073,-0.29,-0.307032523,-0.31,-0.307362113,-0.31
430.8,-0.304260461,-0.31,-0.305090083,-0.29,-0.305245772,-0.31,-0.307490182,-0.31,-0.308396957,-0.31
430.9,-0.306891485,-0.31,-0.307441571,-0.31,-0.307170218,-0.31,-0.307363857,-0.31,-0.308658784,-0.31
431,-0.308546003,-0.31,-0.30894325,-0.31,-0.3081076,-0.31,-0.306843327,-0.31,-0.30774205,-0.31
431.1,-0.299156378,-0.31,-0.29933999,-0.29,-0.298003569,-0.31,-0.296183753,-0.31,-0.296849445,-0.31
431.2,-0.292483259,-0.29,-0.292537249,-0.29,-0.291214213,-0.29,-0.291502236,-0.29,-0.291845011,-0.29
431.3,-0.295530764,-0.29,-0.295463765,-0.29,-0.294385208,-0.29,-0.293247424,-0.29,-0.293152456,-0.29
431.4,-0.302876461,-0.31,-0.302885253,-0.31,-0.302062226,-0.29,-0.304798497,-0.31,-0.304557346,-0.31
431.5,-0.308113352,-0.31,-0.308151059,-0.31,-0.307626904,-0.31,-0.318562439,-0.31,-0.32119802,-0.31
431.6,-0.313895722,-0.31,-0.314034291,-0.31,-0.313757657,-0.31,-0.326763914,-0.33,-0.326754534,-0.33
431.7,-0.326104624,-0.33,-0.325822948,-0.33,-0.326221474,-0.33,-0.327179581,-0.33,-0.326533094,-0.33
431.8,-0.328603295,-0.33,-0.328227334,-0.33,-0.328692765,-0.33,-0.322406603,-0.31,-0.324093625,-0.33
431.9,-0.324971112,-0.33,-0.324523798,-0.33,-0.324923785,-0.33,-0.317364156,-0.31,-0.317294981,-0.33
432,-0.317719922,-0.31,-0.3171447,-0.31,-0.317643624,-0.33,-0.310302574,-0.31,-0.310430507,-0.31
432.1,-0.311794559,-0.31,-0.311235355,-0.31,-0.311831607,-0.31,-0.305223833,-0.31,-0.305414847,-0.31
432.2,-0.305329844,-0.29,-0.304759497,-0.29,-0.305447207,-0.31,-0.30210505,-0.31,-0.302164434,-0.29
432.3,-0.30066279,-0.29,-0.300081618,-0.29,-0.300867397,-0.31,-0.301538984,-0.31,-0.301427169,-0.29
432.4,-0.298633497,-0.29,-0.298067645,-0.29,-0.298819168,-0.31,-0.301995235,-0.31,-0.301558669,-0.29
432.5,-0.298818051,-0.29,-0.298400817,-0.29,-0.298840187,-0.31,-0.302598842,-0.31,-0.302206465,-0.29
432.6,-0.300876406,-0.29,-0.300596447,-0.29,-0.300777266,-0.31,-0.30401042,-0.31,-0.303662921,-0.29
432.7,-0.303274253,-0.29,-0.303055989,-0.29,-0.303211205,-0.31,-0.305622649,-0.31,-0.305511315,-0.31
432.8,-0.305745615,-0.31,-0.305457535,-0.31,-0.305609648,-0.31,-0.307079215,-0.31,-0.307324352,-0.31
432.9,-0.308042323,-0.31,-0.307981704,-0.31,-0.308065238,-0.31,-0.307981086,-0.31,-0.308385924,-0.31
433,-0.310665638,-0.31,-0.310563228,-0.31,-0.31041279,-0.31,-0.309192309,-0.31,-0.309884532,-0.31
433.1,-0.311774314,-0.31,-0.311666307,-0.31,-0.311628297,-0.31,-0.310006253,-0.31,-0.310798358,-0.31
433.2,-0.311650577,-0.31,-0.311494218,-0.31,-0.31149681,-0.31,-0.309717889,-0.31,-0.310566516,-0.31
433.3,-0.311065852,-0.31,-0.310835807,-0.31,-0.310978836,-0.31,-0.309170826,-0.31,-0.310111763,-0.31
433.4,-0.31044236,-0.31,-0.310096781,-0.31,-0.310485563,-0.31,-0.312745063,-0.31,-0.313619036,-0.31
433.5,-0.309755544,-0.31,-0.309089332,-0.31,-0.309723689,-0.31,-0.318476712,-0.33,-0.3218426,-0.33
433.6,-0.311599517,-0.31,-0.310766098,-0.31,-0.311050362,-0.31,-0.320715094,-0.33,-0.321218897,-0.33
433.7,-0.319199527,-0.33,-0.319068436,-0.33,-0.318811899,-0.33,-0.316917701,-0.33,-0.316264141,-0.33
433.8,-0.319784512,-0.33,-0.319890164,-0.33,-0.319410017,-0.33,-0.310494025,-0.31,-0.309447519,-0.31
433.9,-0.316080467,-0.33,-0.316278818,-0.33,-0.315790546,-0.33,-0.306649371,-0.31,-0.305603017,-0.31
434,-0.309981363,-0.31,-0.310354732,-0.31,-0.309812355,-0.31,-0.302247288,-0.31,-0.301402987,-0.31
434.1,-0.30697411,-0.31,-0.307610332,-0.31,-0.306995771,-0.31,-0.302094727,-0.31,-0.30172069,-0.31
434.2,-0.30901479,-0.31,-0.309913403,-0.31,-0.309280516,-0.31,-0.306099103,-0.31,-0.306269313,-0.31
434.3,-0.308328045,-0.31,-0.308848312,-0.31,-0.308523716,-0.31,-0.309100446,-0.31,-0.309730483,-0.31
434.4,-0.308102123,-0.31,-0.308206693,-0.31,-0.307841963,-0.31,-0.31125585,-0.31,-0.312024197,-0.31
434.5,-0.307883439,-0.31,-0.307733955,-0.31,-0.307427536,-0.31,-0.312258184,-0.31,-0.312789438,-0.31
434.6,-0.307685292,-0.31,-0.307444732,-0.31,-0.307225165,-0.31,-0.311874755,-0.31,-0.312258297,-0.31
434.7,-0.307925316,-0.31,-0.30775203,-0.31,-0.30746094,-0.31,-0.308814412,-0.31,-0.309041699,-0.31
434.8,-0.308120905,-0.31,-0.308131459,-0.31,-0.307796337,-0.31,-0.307629178,-0.31,-0.307669705,-0.31
434.9,-0.30662674,-0.31,-0.306805163,-0.31,-0.306508377,-0.31,-0.306523378,-0.31,-0.30654137,-0.31
435,-0.307066922,-0.31,-0.30739344,-0.31,-0.306954977,-0.31,-0.305797262,-0.31,-0.305907329,-0.31
435.1,-0.307031637,-0.31,-0.307366725,-0.31,-0.307039676,-0.31,-0.305330195,-0.31,-0.305890307,-0.31
435.2,-0.306980909,-0.31,-0.307324516,-0.31,-0.307088531,-0.31,-0.305267238,-0.29,-0.306269632,-0.31
435.3,-0.306903856,-0.31,-0.30727599,-0.31,-0.30710796,-0.31,-0.307379013,-0.31,-0.306541538,-0.31
435.4,-0.308615823,-0.31,-0.308904811,-0.31,-0.308741619,-0.31,-0.311589107,-0.31,-0.312133546,-0.31
435.5,-0.308536665,-0.31,-0.308687996,-0.31,-0.308584297,-0.31,-0.319295735,-0.33,-0.322335007,-0.31
435.6,-0.310745538,-0.31,-0.310840517,-0.31,-0.310836164,-0.31,-0.322375158,-0.33,-0.322626222,-0.31
435.7,-0.320268604,-0.31,-0.319857127,-0.33,-0.320365956,-0.33,-0.318959365,-0.33,-0.318146398,-0.31
435.8,-0.321969283,-0.31,-0.321586601,-0.33,-0.321887664,-0.33,-0.313453961,-0.31,-0.312069709,-0.31
435.9,-0.318619576,-0.31,-0.318305084,-0.33,-0.318488335,-0.33,-0.30716192,-0.31,-0.305941945,-0.31
436,-0.31318092,-0.31,-0.312860404,-0.31,-0.313045398,-0.31,-0.304192032,-0.31,-0.303370454,-0.31
436.1,-0.307399028,-0.31,-0.30709462,-0.31,-0.307266119,-0.31,-0.301105763,-0.31,-0.300862806,-0.31
436.2,-0.304838734,-0.31,-0.304540422,-0.29,-0.304669928,-0.29,-0.300786205,-0.31,-0.300875055,-0.31
436.3,-0.301909187,-0.29,-0.301579166,-0.29,-0.301747926,-0.29,-0.302425304,-0.31,-0.302686128,-0.31
436.4,-0.300996237,-0.29,-0.30060955,-0.29,-0.301129768,-0.29,-0.30504986,-0.31,-0.305424873,-0.29
436.5,-0.302238189,-0.29,-0.301858456,-0.29,-0.302423297,-0.29,-0.307825017,-0.31,-0.308139745,-0.31
