time,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
463.3,0.005338298,0.005246108,0.005880972,0.00767081,0.006854284
463.4,0.004868255,0.004694189,0.005372317,0.007046725,0.006207271
463.5,0.004580072,0.004256009,0.004981591,0.006435795,0.00523051
463.6,0.004190816,0.003692726,0.004495151,0.006395244,0.005490118
463.7,0.00388829,0.003258859,0.004118459,0.007300007,0.007117988
463.8,0.004782039,0.004278415,0.004979849,0.008598611,0.008570411
463.9,0.006261904,0.005885408,0.006450328,0.009421276,0.009128783
464,0.007188302,0.006856744,0.007364362,0.009448903,0.008783839
464.1,0.007211821,0.006886356,0.007374037,0.008812259,0.007855665
464.2,0.006471808,0.00615696,0.006635866,0.007882297,0.006793752
464.3,0.004841691,0.004553383,0.005092407,0.006647254,0.005564376
464.4,0.002870845,0.002733082,0.003383498,0.005510302,0.004639291
464.5,0.002971651,0.003137293,0.003533952,0.005593947,0.005045604
464.6,0.004411452,0.004610747,0.004806483,0.006423899,0.006060573
464.7,0.005488231,0.005612652,0.005787142,0.007202926,0.006879161
464.8,0.005914816,0.005922193,0.006176775,0.007641676,0.007267727
464.9,0.005694794,0.005557181,0.005967908,0.007688788,0.007194526
465,0.005159319,0.004857834,0.005476884,0.007540272,0.006859066
465.1,0.004719108,0.004272637,0.005080968,0.007384676,0.006490174
465.2,0.00365624,0.003052058,0.004123983,0.006717579,0.005687094
465.3,0.003099511,0.002454774,0.003607165,0.006308801,0.00544669
465.4,0.004299456,0.003979838,0.004634272,0.006801054,0.00630638
465.5,0.005789142,0.005688924,0.006014793,0.007525542,0.006974082
465.6,0.006238283,0.006251852,0.006428862,0.00788003,0.007445401
465.7,0.005463662,0.005557182,0.005677034,0.007911241,0.007948079
465.8,0.004752391,0.004861441,0.005009862,0.007995642,0.008295305
465.9,0.005113506,0.005159114,0.005375145,0.008107882,0.008221491
466,0.005819937,0.005786172,0.006074404,0.007999117,0.007678449
466.1,0.005997847,0.005903516,0.006266754,0.007577665,0.006847716
466.2,0.005406331,0.005247066,0.005719536,0.006925715,0.00598128
466.3,0.004243221,0.00398419,0.004625576,0.006247189,0.005311876
466.4,0.002958688,0.002558853,0.003446813,0.005779273,0.004955503
466.5,0.002235471,0.001766597,0.002766111,0.005591187,0.004819491
466.6,0.002410888,0.002146858,0.002793811,0.005525694,0.00469458
466.7,0.002792258,0.0026896,0.003014243,0.005420578,0.004509875
466.8,0.002964819,0.002892642,0.003095264,0.005326867,0.004379831
466.9,0.002970474,0.002831106,0.003080266,0.005346181,0.004429955
467,0.003108191,0.0028392,0.003237457,0.005583424,0.004713695
467.1,0.003540751,0.003166785,0.003700151,0.006011723,0.005160778
467.2,0.00412138,0.003729975,0.004313457,0.006506492,0.005600314
467.3,0.004593458,0.00424455,0.0048191,0.006901649,0.005919486
467.4,0.004853821,0.004546794,0.005102552,0.007094784,0.006082343
467.5,0.00495422,0.004673027,0.005208385,0.007083307,0.005806433
467.6,0.00436302,0.004035511,0.004619631,0.006933301,0.005991745
467.7,0.003851513,0.003512692,0.004091168,0.007175067,0.007088604
467.8,0.005272992,0.005133249,0.005446321,0.008126208,0.008527944
467.9,0.007271915,0.007262404,0.007409697,0.00899685,0.009432392
468,0.008518686,0.008562899,0.00864215,0.009228091,0.00949515
468.1,0.008655153,0.008700156,0.008779033,0.008754846,0.008822042
468.2,0.00728206,0.007291879,0.007469427,0.007427318,0.007313092
468.3,0.005563397,0.005482446,0.005892182,0.006542486,0.006259466
468.4,0.004785109,0.004601801,0.00526307,0.006874729,0.006442604
468.5,0.005060062,0.004841218,0.005578578,0.007694009,0.007185943
468.6,0.005495402,0.005285369,0.005994697,0.008210961,0.007676032
468.7,0.005466916,0.005284637,0.005950849,0.008131287,0.007576533
468.8,0.004728887,0.004558899,0.005218302,0.007414644,0.006804767
468.9,0.003566462,0.003360714,0.004070019,0.006390921,0.005653753
469,0.00252317,0.002217049,0.003026315,0.005534664,0.004600115
469.1,0.002234005,0.001819956,0.002663326,0.005201205,0.004086921
469.2,0.002637286,0.002212637,0.002967377,0.005358893,0.004148349
469.3,0.003172105,0.002755176,0.003463322,0.005754145,0.004522639
469.4,0.003599372,0.003187742,0.003896985,0.00614919,0.004967357
469.5,0.003907284,0.003507547,0.004232255,0.006461854,0.005046626
469.6,0.003650686,0.003199094,0.0040513,0.006911202,0.005812535
469.7,0.003353834,0.002845955,0.003807636,0.007715949,0.007253472
469.8,0.004361011,0.004036266,0.00472919,0.008645023,0.008369823
469.9,0.005927889,0.005753508,0.006194716,0.009130737,0.008648478
470,0.006728629,0.006624798,0.006941594,0.008717223,0.007890088
470.1,0.006387738,0.006324414,0.006577587,0.007399999,0.006406286
470.2,0.005973134,0.005940374,0.006141862,0.006483567,0.00573633
470.3,0.005951467,0.005930829,0.006107839,0.006607269,0.006360608
470.4,0.00619511,0.00616713,0.006356138,0.007242664,0.007237089
470.5,0.006228793,0.006178868,0.006413243,0.007623864,0.007466356
470.6,0.005702255,0.005608597,0.005935234,0.00750582,0.007037123
470.7,0.00479685,0.004620903,0.005108797,0.00715527,0.006370071
470.8,0.003978118,0.003676264,0.004371978,0.006931602,0.005933166
470.9,0.003668901,0.003251282,0.004081036,0.0069673,0.005879908
471,0.003861147,0.003427098,0.00420855,0.007073332,0.005941079
471.1,0.004177072,0.003813381,0.004440448,0.006998912,0.005793248
471.2,0.004344382,0.004077108,0.004523161,0.006643142,0.005391517
471.3,0.00433014,0.004157396,0.004447302,0.006156888,0.004940056
471.4,0.004361634,0.004230734,0.004445926,0.005815784,0.004735993
471.5,0.004584257,0.004440174,0.004664882,0.005725691,0.004511108
471.6,0.004486267,0.004288508,0.004591925,0.006092157,0.005367131
471.7,0.004291273,0.00401849,0.004426056,0.007099702,0.007090597
471.8,0.004906756,0.004629628,0.005081839,0.008273442,0.008383726
471.9,0.005574927,0.005339243,0.005840776,0.008659745,0.008456953
472,0.006547611,0.006386717,0.006878766,0.008735542,0.008071959
472.1,0.00724042,0.007140304,0.007603983,0.008667538,0.007671941
472.2,0.007281063,0.007229176,0.00766291,0.008407948,0.007332778
472.3,0.006718939,0.006700241,0.007114902,0.007967673,0.006983943
472.4,0.005548139,0.005525467,0.005962184,0.007224674,0.006415272
472.5,0.003939138,0.003835939,0.004396718,0.006260629,0.005591681
472.6,0.003802795,0.003582646,0.004181603,0.006229321,0.005581928
472.7,0.004855942,0.004611807,0.005119915,0.006856612,0.006225562
472.8,0.005465078,0.005206771,0.005700075,0.007252611,0.006620843
472.9,0.005262549,0.004961657,0.005530023,0.00717269,0.006489373
473,0.004523574,0.004151949,0.004867579,0.006836584,0.006035294
473.1,0.003846683,0.003394882,0.004279341,0.006634397,0.005662964
473.2,0.003740724,0.00326233,0.004214525,0.006739307,0.00562244
473.3,0.003976904,0.003514062,0.004443165,0.006943367,0.00577762
473.4,0.004078107,0.003644085,0.004531802,0.006940253,0.005794529
473.5,0.003943041,0.003554207,0.004379372,0.006578211,0.005251087
473.6,0.003184805,0.002787814,0.003646919,0.006264391,0.005347058
473.7,0.002090698,0.001614353,0.002623886,0.006513384,0.006397293
473.8,0.003000083,0.002792913,0.003344433,0.007270145,0.007387595
473.9,0.004863201,0.004755223,0.005070317,0.007827761,0.007697675
474,0.006094578,0.005984128,0.006262539,0.007842307,0.007299292
474.1,0.006450006,0.006295768,0.006619804,0.007436038,0.006521592
474.2,0.006055737,0.005831482,0.006260257,0.006921522,0.005802585
474.3,0.005262658,0.004948247,0.005533755,0.006601539,0.005491962
474.4,0.00447312,0.004052478,0.004832426,0.006582502,0.005575705
474.5,0.004023369,0.003513736,0.00444596,0.006717526,0.005791675
474.6,0.003924223,0.003390315,0.004355396,0.006840575,0.005964522
474.7,0.003991989,0.003489654,0.004385711,0.00688242,0.006057397
474.8,0.003707959,0.003222914,0.004056321,0.006575845,0.005705873
474.9,0.003204622,0.002745109,0.003487048,0.005973685,0.004984493
475,0.003925988,0.003595449,0.004072944,0.006093849,0.005232543
475.1,0.005199743,0.004860355,0.005273967,0.006814222,0.006253793
475.2,0.00614658,0.005696256,0.006213789,0.007488246,0.007208809
475.3,0.006391621,0.005811979,0.006531357,0.007706588,0.00761555
475.4,0.005276078,0.004512158,0.005572112,0.007029573,0.006971397
475.5,0.004341447,0.00344817,0.004763284,0.006663106,0.006083932
475.6,0.00436491,0.003641543,0.004777791,0.007378277,0.006631472
475.7,0.005023883,0.0045667,0.005349807,0.008774798,0.008294505
475.8,0.006067484,0.005831192,0.006322599,0.010020643,0.00954357
475.9,0.006884011,0.006771784,0.007096504,0.010387432,0.009678556
476,0.006978419,0.006918871,0.00717568,0.009730383,0.008721097
476.1,0.006318766,0.006268894,0.006531805,0.008346355,0.007102913
476.2,0.00520015,0.005117325,0.005461419,0.00672896,0.005399591
476.3,0.004089018,0.003856211,0.004449145,0.005523644,0.004300536
476.4,0.003430024,0.002884646,0.003914555,0.005139896,0.004093831
476.5,0.00338213,0.002547494,0.003932208,0.005388828,0.00435392
476.6,0.00365044,0.002708134,0.004214266,0.005836744,0.004681365
476.7,0.003937058,0.003020417,0.004487401,0.006290633,0.004996896
476.8,0.004154948,0.003397824,0.004685128,0.006709733,0.005315664
476.9,0.004381149,0.003835266,0.00488372,0.007065095,0.005585414
477,0.00460351,0.004244873,0.005072905,0.007314824,0.005697448
477.1,0.004694019,0.004470482,0.00513033,0.007360878,0.005539732
477.2,0.003612816,0.003320258,0.004108167,0.006509283,0.004717471
477.3,0.002687795,0.002090138,0.003243483,0.005670201,0.004630879
477.4,0.003826564,0.0032993,0.004198143,0.005894429,0.005804417
477.5,0.005505924,0.005079424,0.00577301,0.00666256,0.006680988
477.6,0.006224138,0.005818087,0.006486025,0.007291205,0.007288953
477.7,0.005878645,0.005430884,0.006181982,0.007793047,0.007931244
477.8,0.005766606,0.005297716,0.00611748,0.008372936,0.008429524
477.9,0.006525652,0.006093992,0.006873704,0.0088705,0.008496578
478,0.007310809,0.006895836,0.007648101,0.008982619,0.008040006
478.1,0.007423173,0.006998827,0.007770759,0.008590322,0.007176872
478.2,0.00676643,0.006280762,0.007151035,0.007811349,0.006200015
478.3,0.005602493,0.004986225,0.006055901,0.006927859,0.005446242
478.4,0.004424756,0.003618234,0.004968349,0.006246468,0.005124744
478.5,0.003754418,0.002817861,0.004350992,0.005886669,0.00512714
478.6,0.003735798,0.00289621,0.004294266,0.005743161,0.005204857
478.7,0.00367128,0.002975565,0.004185602,0.00553067,0.004977367
478.8,0.002850773,0.002200597,0.00339565,0.00516392,0.004041068
478.9,0.002960368,0.002559208,0.003405707,0.005601669,0.004015292
479,0.004088342,0.003891685,0.004395361,0.006690007,0.005098083
479.1,0.005224289,0.00508942,0.005483743,0.007782919,0.006291398
479.2,0.005935111,0.005777299,0.00620257,0.008518796,0.007061283
479.3,0.006075148,0.005845049,0.006380783,0.008763908,0.007275
479.4,0.005736045,0.005388647,0.00609852,0.008546286,0.006995799
479.5,0.005013326,0.004464019,0.005438401,0.007873159,0.006031322
479.6,0.003833548,0.003093625,0.004421664,0.007101094,0.005667029
479.7,0.003795112,0.003253901,0.004467204,0.007505521,0.006982292
479.8,0.005244156,0.005011726,0.005804237,0.008640821,0.00845324
479.9,0.006772006,0.006665907,0.007205582,0.009358288,0.009036009
480,0.00746242,0.007406746,0.007800294,0.009178066,0.008557751
480.1,0.007124655,0.007076859,0.007410233,0.008249484,0.007300629
480.2,0.005987699,0.005894332,0.006268862,0.007064361,0.005850428
480.3,0.00446744,0.004240002,0.00481735,0.006176789,0.004787466
480.4,0.00315003,0.002640914,0.00366489,0.005909821,0.004461549
480.5,0.002677711,0.001855332,0.003340468,0.00614223,0.004717132
480.6,0.003025361,0.002196236,0.003687502,0.006479475,0.00507401
480.7,0.003505145,0.002741424,0.004127926,0.006684788,0.005293209
480.8,0.003821463,0.003095396,0.004413231,0.006725266,0.005382414
480.9,0.003997162,0.003310679,0.004557134,0.006656546,0.00539818
481,0.004105722,0.003485337,0.004623892,0.006527564,0.005351053
481.1,0.00417974,0.003654084,0.004645105,0.006345674,0.00524364
481.2,0.004242618,0.003814224,0.004649336,0.006132843,0.005122428
481.3,0.004332147,0.003985565,0.004675452,0.005935942,0.005043563
481.4,0.004489414,0.004193737,0.004781454,0.005826609,0.005049913
481.5,0.00473068,0.004441809,0.005005778,0.005829597,0.004756217
481.6,0.004594766,0.004315869,0.004915837,0.006226595,0.005474794
481.7,0.00441206,0.004207785,0.004790763,0.007276001,0.007149329
481.8,0.005290207,0.005190784,0.005675104,0.008549253,0.008488355
481.9,0.00632336,0.006215794,0.006697684,0.008961102,0.008654462
482,0.006708756,0.006570042,0.007075418,0.008611635,0.007901617
482.1,0.006805741,0.006641757,0.007150112,0.008399424,0.007353958
482.2,0.007040128,0.006863341,0.007347445,0.008757725,0.007687582
482.3,0.007197694,0.007015306,0.007469606,0.009252827,0.008306225
482.4,0.007025391,0.006835522,0.007271159,0.009366751,0.008447129
482.5,0.006330508,0.006119445,0.006561813,0.008782065,0.007741263
482.6,0.005090328,0.004851058,0.00532328,0.007527356,0.006289934
482.7,0.003643779,0.003354075,0.003914846,0.006133577,0.00468587
482.8,0.002679104,0.002307497,0.003043307,0.005311912,0.003813967
482.9,0.002757929,0.002378845,0.003178071,0.005353134,0.00407139
483,0.003425925,0.003072081,0.003856044,0.005882226,0.00482021
483.1,0.004076763,0.00368386,0.004523893,0.006462605,0.005473529
483.2,0.004455875,0.003988492,0.004927834,0.006846109,0.005816653
483.3,0.00451824,0.003968496,0.005017227,0.006989075,0.005899414
483.4,0.004366948,0.003773479,0.004867698,0.006930567,0.005802505
483.5,0.004170536,0.003602918,0.004684296,0.006733304,0.005261398
483.6,0.003520841,0.002987983,0.004106816,0.006668335,0.005512648
483.7,0.002719072,0.002235833,0.003405012,0.007091495,0.006738834
483.8,0.00360644,0.003408943,0.004108157,0.007857053,0.007796202
483.9,0.005373043,0.005296866,0.00566932,0.008321207,0.00807189
484,0.006574674,0.006519998,0.00676622,0.008181653,0.007545743
484.1,0.006877895,0.006799835,0.007026475,0.007566599,0.006539406
484.2,0.005882063,0.005769451,0.006051767,0.006384931,0.005125922
484.3,0.004645195,0.004428617,0.004850811,0.005721996,0.004563525
484.4,0.00472777,0.004397085,0.004921807,0.006473659,0.005635323
484.5,0.005668499,0.005302533,0.00585213,0.007630966,0.006874754
484.6,0.006177777,0.005804815,0.006399114,0.008194341,0.007347498
484.7,0.00585697,0.005457389,0.006153426,0.008047248,0.007106012
484.8,0.004990719,0.004526859,0.005385538,0.007528353,0.006536079
484.9,0.00422411,0.003673704,0.004706093,0.007134026,0.006172848
485,0.00414971,0.003591523,0.004627562,0.007095559,0.006237605
485.1,0.004458451,0.003971361,0.004870801,0.007152775,0.006373431
485.2,0.00381247,0.003396851,0.004264931,0.006545987,0.005626928
485.3,0.003270366,0.003000333,0.003767136,0.006094632,0.00501417
485.4,0.003697618,0.00362479,0.004125723,0.006252173,0.005166904
485.5,0.004612282,0.004625232,0.004957082,0.006632609,0.005362408
485.6,0.005008159,0.005051677,0.005344247,0.00702053,0.006128054
485.7,0.004815111,0.004844589,0.00518739,0.007525516,0.007289635
485.8,0.004896225,0.004869483,0.005308599,0.008172318,0.008142239
485.9,0.005711429,0.005617365,0.006104304,0.008642953,0.008389024
486,0.006516425,0.006359751,0.00688018,0.008696416,0.008054115
486.1,0.006749036,0.00653596,0.007098729,0.008344321,0.007408601
486.2,0.0063305,0.00606022,0.006687115,0.00777214,0.006746484
486.3,0.005441506,0.005112378,0.005824309,0.007202173,0.006276421
486.4,0.004400612,0.004006844,0.004826054,0.006749884,0.006001044
486.5,0.00303814,0.002525389,0.003551451,0.006171415,0.005473474
486.6,0.002615233,0.002193372,0.003114962,0.005952777,0.005104531
486.7,0.00398792,0.003822525,0.004286268,0.006462633,0.005477406
486.8,0.005117555,0.005008222,0.005326108,0.006967769,0.006010529
486.9,0.005248337,0.005119309,0.005443933,0.006914695,0.006101814
487,0.004464821,0.004265065,0.004704044,0.00636722,0.005652156
487.1,0.003269065,0.002933528,0.003625267,0.005769876,0.005036318
487.2,0.002679279,0.002159233,0.003155528,0.005694315,0.004856737
487.3,0.003322674,0.002830193,0.003757826,0.006216781,0.005343046
487.4,0.004314035,0.003863585,0.004677523,0.006903459,0.006095311
487.5,0.005047852,0.004610166,0.005375705,0.007302911,0.006330511
487.6,0.00511007,0.004680449,0.005441146,0.007590951,0.006959589
487.7,0.004780282,0.004346364,0.005121935,0.008109289,0.008100684
487.8,0.005130987,0.004764419,0.005451206,0.008736016,0.008924746
487.9,0.006170187,0.005888813,0.006420864,0.008980508,0.00897721
488,0.006897435,0.006660145,0.007085629,0.008619609,0.008253423
488.1,0.00685151,0.006640007,0.006996295,0.007738057,0.0070399
488.2,0.005746003,0.005553105,0.005893679,0.006408826,0.005449729
488.3,0.003806158,0.003628535,0.004065363,0.005153019,0.003898359
488.4,0.003132065,0.002996043,0.003530334,0.005359641,0.004163504
488.5,0.004234984,0.004145449,0.00461277,0.006505933,0.005519136
488.6,0.005458183,0.005366969,0.005813169,0.007556444,0.006698954
488.7,0.006154576,0.005987273,0.006515579,0.008124161,0.007342441
488.8,0.005697522,0.00536688,0.00611648,0.007775719,0.006837329
488.9,0.004578477,0.004067138,0.005094491,0.007016214,0.005740021
489,0.004198809,0.003682228,0.004724608,0.00681608,0.005418823
489.1,0.004760638,0.004423575,0.005181315,0.007190139,0.005998979
489.2,0.005437869,0.005242544,0.005760451,0.007619381,0.006702807
489.3,0.00572792,0.005602315,0.005990386,0.00775986,0.007027822
489.4,0.005459895,0.005370576,0.005699972,0.007468607,0.006806034
489.5,0.004866739,0.004814742,0.005098652,0.006744277,0.005740598
489.6,0.00372113,0.003710641,0.004007022,0.006097678,0.005281469
489.7,0.002277772,0.002281007,0.002692147,0.006257535,0.006228095
489.8,0.002953416,0.002930349,0.003299785,0.00714302,0.007354339
489.9,0.004800495,0.004753271,0.005048079,0.007809508,0.007759207
